date,tp_active,tp_entries,tp_exits,tp_realized_unit,mr_active,mr_entries,mr_exits,mr_realized_unit,both_active,any_active,combined_active,combined_realized_unit
2018-08-06,18,0,0,0.0,16,0,0,0.0,1,1,34,0.0
2018-08-07,19,1,0,0.0,16,0,1,0.2768313639182227,1,1,35,0.2768313639182227
2018-08-08,20,1,0,0.0,15,0,0,0.0,1,1,35,0.0
2018-08-09,20,0,0,0.0,15,0,1,0.017677476830390226,1,1,35,0.017677476830390226
2018-08-10,20,0,0,0.0,14,0,2,0.052826769809770635,1,1,34,0.052826769809770635
2018-08-13,20,0,0,0.0,12,0,7,0.23324791753317609,1,1,32,0.23324791753317609
2018-08-14,20,0,1,-0.1157455939707176,5,0,5,0.17568127598667882,1,1,25,0.05993568201596122
2018-08-15,20,1,1,-0.12137046074183222,0,0,0,0.0,0,1,20,-0.12137046074183222
2018-08-16,21,2,1,-0.1174408695918222,0,0,0,0.0,0,1,21,-0.1174408695918222
2018-08-17,21,1,1,-0.11902049005428894,0,0,0,0.0,0,1,21,-0.11902049005428894
2018-08-20,21,1,0,0.0,1,1,0,0.0,1,1,22,0.0
2018-08-21,21,0,2,0.19301241179657747,2,1,0,0.0,1,1,23,0.19301241179657747
2018-08-22,19,0,2,0.21927636392752814,2,0,0,0.0,1,1,21,0.21927636392752814
2018-08-23,17,0,0,0.0,2,0,0,0.0,1,1,19,0.0
2018-08-24,17,0,0,0.0,2,0,0,0.0,1,1,19,0.0
2018-08-27,17,0,7,0.530439436215487,2,0,0,0.0,1,1,19,0.530439436215487
2018-08-28,10,0,3,0.3084557375859913,2,0,0,0.0,1,1,12,0.3084557375859913
2018-08-29,7,0,0,0.0,2,0,0,0.0,1,1,9,0.0
2018-08-30,7,0,0,0.0,2,0,0,0.0,1,1,9,0.0
2018-08-31,7,0,0,0.0,2,0,1,0.03205477170537985,1,1,9,0.03205477170537985
2018-09-04,7,0,1,-0.01779991523487945,1,0,1,-0.0715962961556883,1,1,8,-0.08939621139056775
2018-09-05,6,0,1,-0.00832118555540795,0,0,0,0.0,0,1,6,-0.00832118555540795
2018-09-06,6,1,0,0.0,2,2,0,0.0,1,1,8,0.0
2018-09-07,8,2,0,0.0,3,1,0,0.0,1,1,11,0.0
2018-09-10,8,0,0,0.0,4,1,0,0.0,1,1,12,0.0
2018-09-11,9,1,0,0.0,4,0,0,0.0,1,1,13,0.0
2018-09-12,9,0,1,0.1062740946931151,4,0,0,0.0,1,1,13,0.1062740946931151
2018-09-13,8,0,2,0.1767503756493558,4,0,0,0.0,1,1,12,0.1767503756493558
2018-09-14,6,0,1,0.14144301068818654,4,0,0,0.0,1,1,10,0.14144301068818654
2018-09-17,5,0,1,0.11215217465340221,4,0,0,0.0,1,1,9,0.11215217465340221
2018-09-18,4,0,0,0.0,4,0,0,0.0,1,1,8,0.0
2018-09-19,4,0,0,0.0,4,0,2,0.10277212234856847,1,1,8,0.10277212234856847
2018-09-20,5,1,0,0.0,3,1,1,0.03536460300758759,1,1,8,0.03536460300758759
2018-09-21,5,0,0,0.0,2,0,1,0.09226500984860841,1,1,7,0.09226500984860841
2018-09-24,8,3,0,0.0,1,0,0,0.0,1,1,9,0.0
2018-09-25,8,0,0,0.0,2,1,0,0.0,1,1,10,0.0
2018-09-26,8,0,0,0.0,4,2,0,0.0,1,1,12,0.0
2018-09-27,8,0,0,0.0,4,0,0,0.0,1,1,12,0.0
2018-09-28,8,0,0,0.0,4,0,0,0.0,1,1,12,0.0
2018-10-01,8,0,0,0.0,5,1,0,0.0,1,1,13,0.0
2018-10-02,8,0,0,0.0,5,0,0,0.0,1,1,13,0.0
2018-10-03,9,1,1,0.0840237715293104,6,1,1,0.04810262103658758,1,1,15,0.13212639256589798
2018-10-04,9,1,2,0.12244125395611127,6,1,0,0.0,1,1,15,0.12244125395611127
2018-10-05,11,4,0,0.0,8,2,0,0.0,1,1,19,0.0
2018-10-08,16,5,1,0.011685586003772785,9,1,1,0.15950455109928274,1,1,25,0.17119013710305553
2018-10-09,25,10,0,0.0,13,5,2,0.1773662456859294,1,1,38,0.1773662456859294
2018-10-10,31,6,0,0.0,11,0,0,0.0,1,1,42,0.0
2018-10-11,45,14,0,0.0,22,11,0,0.0,1,1,67,0.0
2018-10-12,60,15,0,0.0,38,16,1,-0.15548725792887086,1,1,98,-0.15548725792887086
2018-10-15,61,1,0,0.0,44,7,0,0.0,1,1,105,0.0
2018-10-16,72,11,0,0.0,46,2,1,-0.030970426083870906,1,1,118,-0.030970426083870906
2018-10-17,72,0,1,0.016354799240870577,45,0,1,-0.02606213995083062,1,1,117,-0.009707340709960044
2018-10-18,71,0,0,0.0,44,0,2,-0.09428758973877804,1,1,115,-0.09428758973877804
2018-10-19,72,1,3,-0.43049079876171126,43,1,1,-0.01933394676178346,1,1,115,-0.4498247455234947
2018-10-22,73,4,0,0.0,48,6,5,-0.11666326053763754,1,1,121,-0.11666326053763754
2018-10-23,74,1,0,0.0,49,6,0,0.0,1,1,123,0.0
2018-10-24,81,7,0,0.0,54,5,11,-0.44594219060430973,1,1,135,-0.44594219060430973
2018-10-25,99,18,0,0.0,61,18,16,-1.0139832993004838,1,1,160,-1.0139832993004838
2018-10-26,100,1,0,0.0,52,7,7,-0.7813868881859473,1,1,152,-0.7813868881859473
2018-10-29,110,10,0,0.0,58,13,2,-0.12946895204070763,1,1,168,-0.12946895204070763
2018-10-30,118,8,1,-0.40880935231630244,61,5,0,0.0,1,1,179,-0.40880935231630244
2018-10-31,121,4,1,-0.3505891027093533,67,6,0,0.0,1,1,188,-0.3505891027093533
2018-11-01,120,0,4,-0.5223917781133203,69,2,1,-0.1060820377391295,1,1,189,-0.6284738158524498
2018-11-02,116,0,5,-0.482961816519632,69,1,6,-0.31860331814790954,1,1,185,-0.8015651346675415
2018-11-05,112,1,10,-0.951718082824051,64,1,6,-0.1076122626629743,1,1,176,-1.0593303454870253
2018-11-06,103,1,6,-0.539451732518356,60,2,5,0.07230019340221261,1,1,163,-0.4671515391161434
2018-11-07,97,0,14,0.2352183532342882,56,1,18,1.332734258598176,1,1,153,1.5679526118324643
2018-11-08,83,0,15,0.01872634691072461,38,0,7,0.6668206818480602,1,1,121,0.6855470287587848
2018-11-09,69,1,1,-0.11750975473553349,32,1,13,0.382680761422475,1,1,101,0.2651710066869415
2018-11-12,68,0,11,-0.6628663865794681,21,2,5,0.13550803986410498,1,1,89,-0.5273583467153631
2018-11-13,58,1,0,0.0,27,11,6,0.02806771851061074,1,1,85,0.02806771851061074
2018-11-14,59,1,0,0.0,28,7,2,-0.1292712050511553,1,1,87,-0.1292712050511553
2018-11-15,66,7,1,-0.06152303155533512,28,2,1,-0.1515295617123632,1,1,94,-0.21305259326769832
2018-11-16,69,4,4,-0.2612859977683475,27,0,1,-0.14672355690822336,1,1,96,-0.40800955467657085
2018-11-19,68,3,1,-0.05709269123321503,27,1,2,-0.24350918754050555,1,1,95,-0.3006018787737206
2018-11-20,69,2,7,-0.5534743747223269,28,3,1,-0.14147054268609827,1,1,97,-0.6949449174084251
2018-11-21,64,2,18,-0.3083138351027045,41,14,0,0.0,1,1,105,-0.3083138351027045
2018-11-23,48,2,1,0.04592109131058564,48,7,1,-0.04446364763968502,1,1,96,0.0014574436709006156
2018-11-26,50,3,10,0.17149174063049522,50,3,2,-0.11276266527220113,1,1,100,0.05872907535829408
2018-11-27,41,1,8,-0.07400658082326139,48,0,11,-0.5314467811698235,1,1,89,-0.6054533619930849
2018-11-28,33,0,4,0.13824041988867686,37,0,7,-0.15412286658317287,1,1,70,-0.01588244669449601
2018-11-29,29,0,0,0.0,30,0,2,-0.08238774621916944,1,1,59,-0.08238774621916944
2018-11-30,29,0,0,0.0,28,0,0,0.0,1,1,57,0.0
2018-12-03,29,0,1,-0.0960954860273947,28,0,1,0.04090035184462715,1,1,57,-0.05519513418276756
2018-12-04,28,0,1,-0.12569304929549474,27,0,3,0.4557834754339898,1,1,55,0.33009042613849504
2018-12-06,28,1,0,0.0,25,1,14,0.8214319626787017,1,1,53,0.8214319626787017
2018-12-07,30,2,0,0.0,16,5,7,0.04360622921009605,1,1,46,0.04360622921009605
2018-12-10,42,12,1,-0.1756066547309888,40,31,3,0.09712855702012169,1,1,82,-0.07847809771086711
2018-12-11,45,4,0,0.0,43,6,0,0.0,1,1,88,0.0
2018-12-12,51,6,1,0.06010356550885887,46,3,0,0.0,1,1,97,0.06010356550885887
2018-12-13,50,0,1,-0.07571496235399144,46,0,0,0.0,1,1,96,-0.07571496235399144
2018-12-14,51,2,7,-0.34314349331660465,46,0,0,0.0,1,1,97,-0.34314349331660465
2018-12-17,45,1,4,-0.41573347486269396,48,2,0,0.0,1,1,93,-0.41573347486269396
2018-12-18,45,4,3,-0.3824597025031119,54,6,0,0.0,1,1,99,-0.3824597025031119
2018-12-19,49,7,2,-0.062675935757456,63,9,1,0.06269331422938329,1,1,112,1.7378471927287364e-05
2018-12-20,55,8,2,-0.15563696505467606,67,5,5,-0.37083230508118814,1,1,122,-0.5264692701358642
2018-12-21,59,6,2,-0.20061324220792043,67,5,31,-2.310162559657577,1,1,126,-2.5107758018654978
2018-12-24,63,6,3,-0.3401150186941153,57,21,6,-0.7687114748074145,1,1,120,-1.10882649350153
2018-12-26,70,10,1,-0.09471712793135967,83,32,3,-0.046756784077701785,1,1,153,-0.14147391200906145
2018-12-27,69,0,0,0.0,80,0,0,0.0,1,1,149,0.0
2018-12-28,70,1,0,0.0,80,0,0,0.0,1,1,150,0.0
2018-12-31,70,0,0,0.0,80,0,2,-0.009185789504054798,1,1,150,-0.009185789504054798
2019-01-02,70,0,0,0.0,78,0,6,-0.008626586174235173,1,1,148,-0.008626586174235173
2019-01-03,70,0,0,0.0,72,0,9,-0.4785984499680722,1,1,142,-0.4785984499680722
2019-01-04,71,1,1,-0.03195875747544996,67,4,5,0.05873892578195572,1,1,138,0.02678016830650576
2019-01-07,70,0,2,-0.15424594027336425,64,2,5,0.20584922271971962,1,1,134,0.05160328244635537
2019-01-08,68,0,12,-0.21178235129361822,60,1,21,2.416030327807622,1,1,128,2.204247976514004
2019-01-09,57,1,4,-0.2802813244953455,39,0,32,3.9935040701109825,1,1,96,3.713222745615637
2019-01-10,53,0,6,-0.14753604466080905,7,0,0,0.0,1,1,60,-0.14753604466080905
2019-01-11,47,0,0,0.0,7,0,0,0.0,1,1,54,0.0
2019-01-14,47,0,2,-0.07113158004200681,7,0,0,0.0,1,1,54,-0.07113158004200681
2019-01-15,45,0,1,0.007791750265422337,7,0,0,0.0,1,1,52,0.007791750265422337
2019-01-16,44,0,4,0.06240186749945231,7,0,0,0.0,1,1,51,0.06240186749945231
2019-01-17,40,0,7,0.15282550577543041,7,0,4,0.3783461975507949,1,1,47,0.5311717033262253
2019-01-18,33,0,8,0.1331608502755044,4,1,2,0.17907347473064972,1,1,37,0.3122343250061541
2019-01-22,25,0,6,0.15474176964110808,3,1,1,0.018442673440968615,1,1,28,0.1731844430820767
2019-01-23,19,0,6,0.27408733415316866,4,2,0,0.0,1,1,23,0.27408733415316866
2019-01-24,13,0,10,0.5733725388900985,6,2,0,0.0,1,1,19,0.5733725388900985
2019-01-25,3,0,0,0.0,8,2,0,0.0,1,1,11,0.0
2019-01-28,4,1,1,-0.08447745111309957,9,1,0,0.0,1,1,13,-0.08447745111309957
2019-01-29,4,1,0,0.0,11,2,0,0.0,1,1,15,0.0
2019-01-30,4,0,0,0.0,15,4,0,0.0,1,1,19,0.0
2019-01-31,4,0,0,0.0,16,1,0,0.0,1,1,20,0.0
2019-02-01,4,0,1,0.07745006927385423,16,0,1,0.03448274814118224,1,1,20,0.11193281741503647
2019-02-04,3,0,0,0.0,15,0,1,0.024482176683706003,1,1,18,0.024482176683706003
2019-02-05,3,0,0,0.0,14,0,2,0.17917362642835832,1,1,17,0.17917362642835832
2019-02-06,3,0,1,0.06555471412020375,12,0,2,0.21578001247083223,1,1,15,0.281334726591036
2019-02-07,2,0,0,0.0,10,0,2,0.10515394802723876,1,1,12,0.10515394802723876
2019-02-08,3,1,0,0.0,8,0,1,-0.0046238669214531125,1,1,11,-0.0046238669214531125
2019-02-11,3,0,0,0.0,8,1,2,0.09856903904355252,1,1,11,0.09856903904355252
2019-02-12,4,1,0,0.0,6,0,4,0.2833425179604594,1,1,10,0.2833425179604594
2019-02-13,4,0,0,0.0,2,0,1,0.10155007183130849,1,1,6,0.10155007183130849
2019-02-14,4,0,0,0.0,1,0,0,0.0,1,1,5,0.0
2019-02-15,4,0,0,0.0,1,0,0,0.0,1,1,5,0.0
2019-02-19,4,0,0,0.0,1,0,0,0.0,1,1,5,0.0
2019-02-20,4,0,0,0.0,1,0,0,0.0,1,1,5,0.0
2019-02-21,4,0,0,0.0,1,0,0,0.0,1,1,5,0.0
2019-02-22,4,0,0,0.0,2,1,0,0.0,1,1,6,0.0
2019-02-25,4,0,1,0.06263003988291915,3,1,1,0.09536527995090949,1,1,7,0.15799531983382864
2019-02-26,3,0,1,-0.011134187961892916,2,0,0,0.0,1,1,5,-0.011134187961892916
2019-02-27,2,0,0,0.0,2,0,0,0.0,1,1,4,0.0
2019-02-28,3,1,0,0.0,2,0,0,0.0,1,1,5,0.0
2019-03-01,3,0,0,0.0,3,1,0,0.0,1,1,6,0.0
2019-03-04,3,0,0,0.0,3,0,0,0.0,1,1,6,0.0
2019-03-05,4,1,0,0.0,4,1,0,0.0,1,1,8,0.0
2019-03-06,4,0,0,0.0,5,1,0,0.0,1,1,9,0.0
2019-03-07,6,2,0,0.0,7,2,1,-0.1579793898925329,1,1,13,-0.1579793898925329
2019-03-08,9,3,1,-0.01610736895092224,7,1,1,-0.14853554530676005,1,1,16,-0.1646429142576823
2019-03-11,11,3,0,0.0,6,0,0,0.0,1,1,17,0.0
2019-03-12,12,1,1,0.000852855679407849,6,0,0,0.0,1,1,18,0.000852855679407849
2019-03-13,12,1,0,0.0,7,1,0,0.0,1,1,19,0.0
2019-03-14,12,0,0,0.0,8,1,1,0.03969951067735367,1,1,20,0.03969951067735367
2019-03-15,13,1,0,0.0,7,0,0,0.0,1,1,20,0.0
2019-03-18,13,0,0,0.0,7,0,1,-0.04643993991604267,1,1,20,-0.04643993991604267
2019-03-19,14,1,0,0.0,7,1,1,-0.03472068467873124,1,1,21,-0.03472068467873124
2019-03-20,14,0,0,0.0,7,1,2,0.16117012120191054,1,1,21,0.16117012120191054
2019-03-21,14,0,0,0.0,5,0,1,0.09984711127549706,1,1,19,0.09984711127549706
2019-03-22,14,0,0,0.0,4,0,0,0.0,1,1,18,0.0
2019-03-25,15,1,0,0.0,8,4,0,0.0,1,1,23,0.0
2019-03-26,15,0,0,0.0,8,0,1,-0.0213766361462171,1,1,23,-0.0213766361462171
2019-03-27,15,0,1,0.0947551691915891,7,0,1,-0.0021866051589302105,1,1,22,0.0925685640326589
2019-03-28,17,3,0,0.0,6,0,0,0.0,1,1,23,0.0
2019-03-29,17,0,0,0.0,6,0,0,0.0,1,1,23,0.0
2019-04-01,17,0,1,0.1275685119134531,6,0,1,0.044458213069034525,1,1,23,0.1720267249824876
2019-04-02,16,0,0,0.0,5,0,1,0.0577428230819208,1,1,21,0.0577428230819208
2019-04-03,16,0,2,0.3941584951696444,4,0,0,0.0,1,1,20,0.3941584951696444
2019-04-04,14,0,3,0.5380775553943626,4,0,0,0.0,1,1,18,0.5380775553943626
2019-04-05,11,0,3,0.378609364177354,5,1,4,0.2918266374912979,1,1,16,0.6704360016686519
2019-04-08,8,0,1,-0.02659008309364075,1,0,0,0.0,1,1,9,-0.02659008309364075
2019-04-09,8,1,1,-0.024917384894595607,1,0,0,0.0,1,1,9,-0.024917384894595607
2019-04-10,8,1,0,0.0,2,1,0,0.0,1,1,10,0.0
2019-04-11,9,1,1,-0.0020490730943593105,3,1,0,0.0,1,1,12,-0.0020490730943593105
2019-04-12,9,1,0,0.0,3,0,0,0.0,1,1,12,0.0
2019-04-15,9,0,1,0.011531352079222845,4,1,0,0.0,1,1,13,0.011531352079222845
2019-04-16,9,1,0,0.0,4,0,0,0.0,1,1,13,0.0
2019-04-17,9,0,0,0.0,4,0,0,0.0,1,1,13,0.0
2019-04-18,11,2,0,0.0,7,3,1,0.010364163263349324,1,1,18,0.010364163263349324
2019-04-22,12,1,1,0.02775194079155785,10,4,0,0.0,1,1,22,0.02775194079155785
2019-04-23,12,1,0,0.0,12,2,0,0.0,1,1,24,0.0
2019-04-24,12,0,0,0.0,12,0,1,0.006697021710701856,1,1,24,0.006697021710701856
2019-04-25,12,0,3,0.12792304359740236,11,0,1,-0.0008795981660683072,1,1,23,0.12704344543133406
2019-04-26,9,0,0,0.0,11,1,0,0.0,1,1,20,0.0
2019-04-29,10,1,0,0.0,14,3,1,0.05155229397017602,1,1,24,0.05155229397017602
2019-04-30,12,2,0,0.0,15,2,0,0.0,1,1,27,0.0
2019-05-01,13,1,0,0.0,16,1,0,0.0,1,1,29,0.0
2019-05-02,17,4,0,0.0,17,1,3,0.05249828970067516,1,1,34,0.05249828970067516
2019-05-03,18,1,0,0.0,14,0,4,0.0675100887050255,1,1,32,0.0675100887050255
2019-05-06,18,0,0,0.0,10,0,2,0.05032684063576842,1,1,28,0.05032684063576842
2019-05-07,18,0,1,-0.03537575884072974,8,0,0,0.0,1,1,26,-0.03537575884072974
2019-05-08,20,3,1,-0.0235871940732022,8,0,0,0.0,1,1,28,-0.0235871940732022
2019-05-09,19,0,1,-0.028877770884652598,8,0,1,-0.08028082528414082,1,1,27,-0.10915859616879342
2019-05-10,21,3,1,-0.010272759808890974,8,1,3,-0.18420522445765908,1,1,29,-0.19447798426655005
2019-05-13,21,1,0,0.0,6,1,2,-0.21129889421892556,1,1,27,-0.21129889421892556
2019-05-14,34,13,1,-0.015861558378570284,8,4,1,-0.1167840470143604,1,1,42,-0.1326456053929307
2019-05-15,33,0,0,0.0,7,0,1,-0.002216541350731016,1,1,40,-0.002216541350731016
2019-05-16,33,0,2,0.03815924085068012,6,0,0,0.0,1,1,39,0.03815924085068012
2019-05-17,31,0,1,0.008082749985252491,6,0,0,0.0,1,1,37,0.008082749985252491
2019-05-20,33,3,1,0.030860339040504225,7,1,0,0.0,1,1,40,0.030860339040504225
2019-05-21,34,2,0,0.0,10,3,0,0.0,1,1,44,0.0
2019-05-22,34,0,0,0.0,12,2,0,0.0,1,1,46,0.0
2019-05-23,36,2,0,0.0,16,4,1,-0.04197158641952903,1,1,52,-0.04197158641952903
2019-05-24,41,5,1,-0.14638817287154338,17,2,1,-0.017640619711786876,1,1,58,-0.16402879258333025
2019-05-28,41,1,2,-0.1171056413676752,20,4,4,-0.37456277642035885,1,1,61,-0.49166841778803405
2019-05-29,40,1,1,-0.13517212711543558,16,0,0,0.0,1,1,56,-0.13517212711543558
2019-05-30,41,2,4,-0.10737885121943813,16,0,0,0.0,1,1,57,-0.10737885121943813
2019-05-31,38,1,1,-0.138551872051493,16,0,0,0.0,1,1,54,-0.138551872051493
2019-06-03,37,0,0,0.0,16,0,1,-0.12028565838297378,1,1,53,-0.12028565838297378
2019-06-04,42,5,0,0.0,18,3,3,-0.19958112212284362,1,1,60,-0.19958112212284362
2019-06-05,42,0,3,-0.10419590437347037,16,1,2,-0.03465983367688941,1,1,58,-0.13885573805035978
2019-06-06,39,0,0,0.0,14,0,4,0.08378359848587569,1,1,53,0.08378359848587569
2019-06-07,39,0,3,-0.1289999373212215,10,0,2,0.009454065717230509,1,1,49,-0.119545871603991
2019-06-10,36,0,1,0.02508118083388755,8,0,4,0.26983647694601487,1,1,44,0.2949176577799024
2019-06-11,35,0,13,0.2599382048765959,4,0,0,0.0,1,1,39,0.2599382048765959
2019-06-12,22,0,0,0.0,4,0,0,0.0,1,1,26,0.0
2019-06-13,22,0,0,0.0,4,0,0,0.0,1,1,26,0.0
2019-06-14,22,0,0,0.0,4,0,0,0.0,1,1,26,0.0
2019-06-17,24,2,3,-0.12375273672572218,4,0,3,0.24756504993596606,1,1,28,0.12381231321024389
2019-06-18,22,1,2,-0.0865399664110914,2,1,1,0.1250746628509889,1,1,24,0.03853469643989749
2019-06-19,20,0,0,0.0,1,0,0,0.0,1,1,21,0.0
2019-06-20,20,0,2,0.13786403265981306,1,0,0,0.0,1,1,21,0.13786403265981306
2019-06-21,19,1,5,0.29885626070900506,1,0,0,0.0,1,1,20,0.29885626070900506
2019-06-24,15,1,1,0.0972097859554919,1,0,0,0.0,1,1,16,0.0972097859554919
2019-06-25,14,0,1,0.10936069707338314,1,0,0,0.0,1,1,15,0.10936069707338314
2019-06-26,14,1,2,0.044133295865536826,3,2,0,0.0,1,1,17,0.044133295865536826
2019-06-27,13,1,1,0.012854802078392513,5,2,0,0.0,1,1,18,0.012854802078392513
2019-06-28,13,1,0,0.0,6,1,0,0.0,1,1,19,0.0
2019-07-01,14,1,5,0.5276153106494201,6,0,1,0.04701143463054236,1,1,20,0.5746267452799625
2019-07-02,9,0,0,0.0,5,0,0,0.0,1,1,14,0.0
2019-07-03,9,0,0,0.0,5,0,0,0.0,1,1,14,0.0
2019-07-05,9,0,0,0.0,5,0,0,0.0,1,1,14,0.0
2019-07-08,9,0,0,0.0,5,0,0,0.0,1,1,14,0.0
2019-07-09,10,1,0,0.0,5,0,0,0.0,1,1,15,0.0
2019-07-10,10,0,0,0.0,5,0,2,0.08734036811468293,1,1,15,0.08734036811468293
2019-07-11,11,1,0,0.0,3,0,2,0.03435868271656195,1,1,14,0.03435868271656195
2019-07-12,12,1,0,0.0,1,0,1,-0.0048159071237905415,1,1,13,-0.0048159071237905415
2019-07-15,13,1,2,0.2040118445190966,0,0,0,0.0,0,1,13,0.2040118445190966
2019-07-16,11,0,1,0.135997253663934,0,0,0,0.0,0,1,11,0.135997253663934
2019-07-17,10,0,0,0.0,0,0,0,0.0,0,1,10,0.0
2019-07-18,11,1,0,0.0,0,0,0,0.0,0,1,11,0.0
2019-07-19,11,0,1,0.09504545801347808,1,1,0,0.0,1,1,12,0.09504545801347808
2019-07-22,10,0,1,0.11895019821396025,2,1,0,0.0,1,1,12,0.11895019821396025
2019-07-23,9,0,0,0.0,3,1,0,0.0,1,1,12,0.0
2019-07-24,9,0,1,0.13633337101745657,3,0,0,0.0,1,1,12,0.13633337101745657
2019-07-25,8,0,1,0.08738270015704419,3,0,0,0.0,1,1,11,0.08738270015704419
2019-07-26,8,1,1,0.010589882921603788,4,1,0,0.0,1,1,12,0.010589882921603788
2019-07-29,7,0,1,0.029486288587813547,6,2,0,0.0,1,1,13,0.029486288587813547
2019-07-30,7,1,0,0.0,9,3,0,0.0,1,1,16,0.0
2019-07-31,8,1,0,0.0,10,1,0,0.0,1,1,18,0.0
2019-08-01,16,8,0,0.0,12,2,1,-0.013287990964797713,1,1,28,-0.013287990964797713
2019-08-02,24,8,0,0.0,13,2,1,0.020595728427715176,1,1,37,0.020595728427715176
2019-08-05,37,13,1,-0.022620083362170917,17,5,1,-0.01350913308984858,1,1,54,-0.0361292164520195
2019-08-06,56,20,0,0.0,38,22,0,0.0,1,1,94,0.0
2019-08-07,57,1,1,-0.020294837484521322,40,2,0,0.0,1,1,97,-0.020294837484521322
2019-08-08,63,7,1,0.04745925266722306,41,1,1,0.047443027454502795,1,1,104,0.09490228012172586
2019-08-09,62,0,1,0.06050635062717524,40,0,2,0.010510843695049066,1,1,102,0.07101719432222431
2019-08-12,62,1,0,0.0,38,0,3,-0.12480134203923798,1,1,100,-0.12480134203923798
2019-08-13,63,1,0,0.0,35,0,1,-0.0891264768307326,1,1,98,-0.0891264768307326
2019-08-14,63,0,1,-0.07732436705344603,34,0,2,-0.11710969174094821,1,1,97,-0.19443405879439424
2019-08-15,62,0,0,0.0,35,3,2,-0.09452467922766516,1,1,97,-0.09452467922766516
2019-08-16,65,3,0,0.0,36,3,5,0.1110020027775458,1,1,101,0.1110020027775458
2019-08-19,65,0,0,0.0,32,1,22,-0.1314851284122447,1,1,97,-0.1314851284122447
2019-08-20,65,0,0,0.0,10,0,2,0.09718182301811296,1,1,75,0.09718182301811296
2019-08-21,67,2,0,0.0,8,0,1,-0.003182127306481486,1,1,75,-0.003182127306481486
2019-08-22,67,0,1,-0.06041666317317207,8,1,0,0.0,1,1,75,-0.06041666317317207
2019-08-23,66,0,0,0.0,8,0,0,0.0,1,1,74,0.0
2019-08-26,68,2,1,-0.028607501373765998,8,0,0,0.0,1,1,76,-0.028607501373765998
2019-08-27,67,0,1,-0.08863394087500664,8,0,0,0.0,1,1,75,-0.08863394087500664
2019-08-28,66,0,8,-0.3087910468397812,9,1,3,-0.0149519219867148,1,1,75,-0.323742968826496
2019-08-29,58,0,8,0.48741031496085585,7,1,3,0.017101074441995046,1,1,65,0.5045113894028509
2019-08-30,50,0,13,0.6844846931725767,4,0,1,-0.023580970713818705,1,1,54,0.660903722458758
2019-09-03,37,0,20,0.5401581270583491,3,0,0,0.0,1,1,40,0.5401581270583491
2019-09-04,17,0,1,0.14551120527370243,3,0,0,0.0,1,1,20,0.14551120527370243
2019-09-05,16,0,7,-0.02709949208211926,3,0,1,0.07599877836082936,1,1,19,0.0488992862787101
2019-09-06,9,0,0,0.0,2,0,0,0.0,1,1,11,0.0
2019-09-09,9,0,1,0.05084102141097824,2,0,0,0.0,1,1,11,0.05084102141097824
2019-09-10,9,1,1,0.08375490468004831,3,1,0,0.0,1,1,12,0.08375490468004831
2019-09-11,13,5,0,0.0,6,3,1,0.04323049214673769,1,1,19,0.04323049214673769
2019-09-12,17,4,0,0.0,8,3,1,-0.005577652858255289,1,1,25,-0.005577652858255289
2019-09-13,18,1,3,-0.030455378806474198,7,0,0,0.0,1,1,25,-0.030455378806474198
2019-09-16,22,7,0,0.0,7,0,0,0.0,1,1,29,0.0
2019-09-17,24,2,0,0.0,8,1,0,0.0,1,1,32,0.0
2019-09-18,25,1,2,0.04625128283996305,9,1,0,0.0,1,1,34,0.04625128283996305
2019-09-19,23,0,0,0.0,10,1,0,0.0,1,1,33,0.0
2019-09-20,23,0,0,0.0,11,1,0,0.0,1,1,34,0.0
2019-09-23,23,0,2,0.007465404350929461,13,2,1,0.011263195113907498,1,1,36,0.01872859946483696
2019-09-24,21,0,0,0.0,13,1,3,0.02686491240394373,1,1,34,0.02686491240394373
2019-09-25,26,5,0,0.0,12,2,3,0.017334932172446305,1,1,38,0.017334932172446305
2019-09-26,27,1,0,0.0,9,0,0,0.0,1,1,36,0.0
2019-09-27,29,2,0,0.0,9,0,0,0.0,1,1,38,0.0
2019-09-30,32,3,0,0.0,9,0,1,-0.015414221438369458,1,1,41,-0.015414221438369458
2019-10-01,32,0,0,0.0,8,0,1,0.0009731877025658253,1,1,40,0.0009731877025658253
2019-10-02,33,1,0,0.0,8,1,1,-0.06309905727090692,1,1,41,-0.06309905727090692
2019-10-03,41,8,0,0.0,10,3,1,-0.07621589418415642,1,1,51,-0.07621589418415642
2019-10-04,42,1,0,0.0,10,1,2,-0.015994414558384795,1,1,52,-0.015994414558384795
2019-10-07,42,0,1,-0.025856322923718755,8,0,1,0.0440045354209293,1,1,50,0.018148212497210547
2019-10-08,42,1,5,-0.025846441447623603,7,0,2,0.12330932371984127,1,1,49,0.09746288227221767
2019-10-09,39,2,4,0.030243963326245904,5,0,0,0.0,1,1,44,0.030243963326245904
2019-10-10,35,0,1,0.02175584495190841,5,0,0,0.0,1,1,40,0.02175584495190841
2019-10-11,34,0,7,0.13981615250580248,5,0,0,0.0,1,1,39,0.13981615250580248
2019-10-14,27,0,2,0.010946412432746744,5,0,0,0.0,1,1,32,0.010946412432746744
2019-10-15,25,0,1,0.06604842542492895,5,0,1,0.06688161845893315,1,1,30,0.1329300438838621
2019-10-16,24,0,0,0.0,4,0,3,0.173062361961708,1,1,28,0.173062361961708
