date,equity,cash,positions,ret1d,strategy,hold_days,max_positions
2023-09-29,303956.15891202807,637.7051842561632,5,0.005461333046609118,TP_v1,10,5
2023-10-02,307437.4232048561,60348.632932767134,4,0.011453178988998891,TP_v1,10,5
2023-10-03,301906.7863073962,121374.87093210204,3,-0.017989471938081758,TP_v1,10,5
2023-10-04,306955.2319194756,183650.57279369043,2,0.016721868606620838,TP_v1,10,5
2023-10-05,308410.76807857514,60203.747307403864,4,0.004741851604866509,TP_v1,10,5
2023-10-06,312458.0651281377,0.0,5,0.013123073084566839,TP_v1,10,5
2023-10-09,319939.35628344817,0.0,5,0.023943344692486823,TP_v1,10,5
2023-10-10,320765.8875756075,0.0,5,0.0025833998722779583,TP_v1,10,5
2023-10-11,321262.25145117467,0.0,5,0.0015474334858944783,TP_v1,10,5
2023-10-12,321210.2276295987,0.0,5,-0.00016193568133504588,TP_v1,10,5
2023-10-13,324541.0127081069,0.0,5,0.01036948637373114,TP_v1,10,5
2023-10-16,326559.3209149546,0.0,5,0.006218961942609624,TP_v1,10,5
2023-10-17,326758.9574481301,132564.9762510219,3,0.00061133313425632,TP_v1,10,5
2023-10-18,324561.8077585257,200469.09026913354,2,-0.006724068734835442,TP_v1,10,5
2023-10-19,318743.369694113,1743.6654113050245,5,-0.01792705711308351,TP_v1,10,5
2023-10-20,313533.2383924926,1743.6654113050245,5,-0.016345849975233584,TP_v1,10,5
2023-10-23,314766.0784390907,1743.6654113050245,5,0.003932087241910853,TP_v1,10,5
2023-10-24,322791.3701942075,1743.6654113050245,5,0.025496050257111103,TP_v1,10,5
2023-10-25,312685.7487390239,1743.6654113050245,5,-0.03130697530452431,TP_v1,10,5
2023-10-26,305032.5721156139,1743.6654113050245,5,-0.02447561698693712,TP_v1,10,5
2023-10-27,305028.4256462438,1743.6654113050245,5,-1.3593529836319895e-05,TP_v1,10,5
2023-10-30,305994.0819665377,1743.6654113050245,5,0.0031657912479732264,TP_v1,10,5
2023-10-31,303143.36275798077,64011.402879407724,4,-0.009316256021149716,TP_v1,10,5
2023-11-01,316618.8053961822,0.0,5,0.04445237565356086,TP_v1,10,5
2023-11-02,323697.0899830807,0.0,5,0.02235585652608818,TP_v1,10,5
2023-11-03,327134.0041607052,0.0,5,0.01061768636166649,TP_v1,10,5
2023-11-06,333123.19465158554,0.0,5,0.018308064630108367,TP_v1,10,5
2023-11-07,334370.1782792508,0.0,5,0.003743310726139981,TP_v1,10,5
2023-11-08,338817.02081751137,0.0,5,0.013299160113934505,TP_v1,10,5
2023-11-09,332513.4408913754,0.0,5,-0.018604673138694183,TP_v1,10,5
2023-11-10,338498.0996761007,0.0,5,0.017998246232339143,TP_v1,10,5
2023-11-13,339968.8469053234,0.0,5,0.004344920194913948,TP_v1,10,5
2023-11-14,343828.66068541224,343828.66068541224,0,0.011353433749074604,TP_v1,10,5
2023-11-15,343828.66068541224,343828.66068541224,0,0.0,TP_v1,10,5
2023-11-16,343508.95525282226,275062.9285483298,1,-0.0009298393913778069,TP_v1,10,5
2023-11-17,343588.4889306616,206292.31312647488,2,0.00023153305502843224,TP_v1,10,5
2023-11-20,344251.185851916,206292.31312647488,2,0.0019287518138830784,TP_v1,10,5
2023-11-21,343916.85355967225,206292.31312647488,2,-0.000971187045925026,TP_v1,10,5
2023-11-22,343681.5726281956,206292.31312647488,2,-0.0006841215515943633,TP_v1,10,5
2023-11-24,344993.22836501535,206292.31312647488,2,0.003816485494957833,TP_v1,10,5
2023-11-27,344193.75579931773,206292.31312647488,2,-0.00231735726955129,TP_v1,10,5
2023-11-28,345026.5170514842,206292.31312647488,2,0.002419454851040337,TP_v1,10,5
2023-11-29,343043.84459339513,68789.13981869537,4,-0.005746435013263662,TP_v1,10,5
2023-11-30,339734.4955381671,137501.39140168,3,-0.009647014827362854,TP_v1,10,5
2023-12-01,339303.8095637352,1897.1475037759374,5,-0.0012677134058748374,TP_v1,10,5
2023-12-04,333378.073502794,1897.1475037759374,5,-0.01746439590100768,TP_v1,10,5
2023-12-05,335514.2195282844,1897.1475037759374,5,0.006407578048087892,TP_v1,10,5
2023-12-06,332152.446157959,1897.1475037759374,5,-0.010019764214619142,TP_v1,10,5
2023-12-07,344094.4095037957,1897.1475037759374,5,0.03595326026940504,TP_v1,10,5
2023-12-08,346349.66175466287,1897.1475037759374,5,0.006554167079085627,TP_v1,10,5
2023-12-11,347833.5126075795,1897.1475037759374,5,0.004284256682680843,TP_v1,10,5
2023-12-12,353345.1928490945,147354.58306109527,3,0.015845742407613272,TP_v1,10,5
2023-12-13,353647.4370293683,147354.58306109527,3,0.0008553793468555337,TP_v1,10,5
2023-12-14,352603.5177349827,352603.5177349827,0,-0.0029518644420400975,TP_v1,10,5
2023-12-15,352603.5177349827,352603.5177349827,0,0.0,TP_v1,10,5
2023-12-18,353005.99467424396,282082.8141879862,1,0.0011414433464720375,TP_v1,10,5
2023-12-19,353012.1097791203,282082.8141879862,1,1.73229490960658e-05,TP_v1,10,5
2023-12-20,351837.7259139407,282082.8141879862,1,-0.003326752348281836,TP_v1,10,5
2023-12-21,351092.37477018236,621.6632105887984,5,-0.0021184514588996617,TP_v1,10,5
2023-12-22,351052.3328519402,621.6632105887984,5,-0.00011404952405580371,TP_v1,10,5
2023-12-26,352125.37680012925,621.6632105887984,5,0.003056649529919575,TP_v1,10,5
2023-12-27,353233.40885625605,621.6632105887984,5,0.0031466975376663875,TP_v1,10,5
2023-12-28,354877.8624936132,621.6632105887984,5,0.004655430647632519,TP_v1,10,5
2023-12-29,355256.49439730315,621.6632105887984,5,0.0010669358213257762,TP_v1,10,5
2024-01-02,356738.2123119161,73066.65362429917,4,0.0041708397678323905,TP_v1,10,5
2024-01-03,356243.5311206322,1820.2677829654858,5,-0.0013866784499424467,TP_v1,10,5
2024-01-04,354045.27527179144,1820.2677829654858,5,-0.006170654781928908,TP_v1,10,5
2024-01-05,352803.94591631,475.453911925375,5,-0.003506131679143265,TP_v1,10,5
2024-01-08,360560.4686607911,475.453911925375,5,0.021985362789340934,TP_v1,10,5
2024-01-09,359492.16452594777,475.453911925375,5,-0.00296289867497479,TP_v1,10,5
2024-01-10,359018.1705354517,475.453911925375,5,-0.001318509935038903,TP_v1,10,5
2024-01-11,358343.0281513605,475.453911925375,5,-0.0018805242728640037,TP_v1,10,5
2024-01-12,356097.11210596963,475.453911925375,5,-0.006267503115596318,TP_v1,10,5
2024-01-16,354955.9266333719,475.453911925375,5,-0.0032047029695038143,TP_v1,10,5
2024-01-17,350188.933729295,1015.7481023441069,5,-0.013429816341679723,TP_v1,10,5
2024-01-18,353778.3846593078,1015.7481023441069,5,0.010250041004401078,TP_v1,10,5
2024-01-19,369372.1408302656,41.751861210970674,5,0.044077752760318445,TP_v1,10,5
2024-01-22,371394.82031900104,41.751861210970674,5,0.0054759936258022,TP_v1,10,5
2024-01-23,375176.49844227114,41.751861210970674,5,0.010182366356164874,TP_v1,10,5
2024-01-24,376937.6151372797,41.751861210970674,5,0.004694101848918164,TP_v1,10,5
2024-01-25,377262.89437931194,41.751861210970674,5,0.0008629524594243598,TP_v1,10,5
2024-01-26,378511.2536850386,41.751861210970674,5,0.003308990426372338,TP_v1,10,5
2024-01-29,379920.3746180907,41.751861210970674,5,0.0037227979864098426,TP_v1,10,5
2024-01-30,385031.9474540739,72441.07115981083,4,0.013454326689168905,TP_v1,10,5
2024-01-31,379790.47639457823,0.0,5,-0.013613080925241494,TP_v1,10,5
2024-02-01,375620.40906359395,734.6863859975274,5,-0.010979915480165525,TP_v1,10,5
2024-02-02,380132.45124983875,734.6863859975274,5,0.012012239157859206,TP_v1,10,5
2024-02-05,381505.1437868584,734.6863859975274,5,0.0036110901147912156,TP_v1,10,5
2024-02-06,377817.5505813456,734.6863859975274,5,-0.009665906909955058,TP_v1,10,5
2024-02-07,382849.072538876,734.6863859975274,5,0.013317332532033932,TP_v1,10,5
2024-02-08,383266.90685578506,734.6863859975274,5,0.0010913812958672775,TP_v1,10,5
2024-02-09,389791.1532048733,734.6863859975274,5,0.017022722892021447,TP_v1,10,5
2024-02-12,388037.00417677616,734.6863859975274,5,-0.004500227913523669,TP_v1,10,5
2024-02-13,383044.9780631306,74179.75668473988,4,-0.012864819746344014,TP_v1,10,5
2024-02-14,387410.4034944048,232619.6224962733,2,0.011396639249385387,TP_v1,10,5
2024-02-15,387359.10589099734,232619.6224962733,2,-0.00013241152778753484,TP_v1,10,5
2024-02-16,380659.07213077607,155355.1002329553,3,-0.017296698743688887,TP_v1,10,5
2024-02-20,382066.99303998816,2842.3024801737483,5,0.0036986401015772774,TP_v1,10,5
2024-02-21,382553.62791513,2842.3024801737483,5,0.001273689913043441,TP_v1,10,5
2024-02-22,386240.7200665123,2842.3024801737483,5,0.009638105306899014,TP_v1,10,5
2024-02-23,389334.4634437888,2842.3024801737483,5,0.008009884034867687,TP_v1,10,5
2024-02-26,386150.0119536645,2842.3024801737483,5,-0.008179218099412133,TP_v1,10,5
2024-02-27,382270.0510332477,2842.3024801737483,5,-0.010047807329557457,TP_v1,10,5
2024-02-28,379056.81923109107,80211.65588858209,4,-0.008405659280583233,TP_v1,10,5
2024-02-29,385162.2552637342,3338.1185914501693,5,0.016106915171788527,TP_v1,10,5
2024-03-01,386502.138105509,78117.96484372014,4,0.003478749081623489,TP_v1,10,5
2024-03-04,384343.92351231107,75486.17417383079,4,-0.0055839654698333074,TP_v1,10,5
2024-03-05,379150.9541061061,75486.17417383079,4,-0.013511256685806994,TP_v1,10,5
2024-03-06,381381.60553951334,0.0,5,0.005883280548947267,TP_v1,10,5
2024-03-07,387607.0894149397,0.0,5,0.016323503244524806,TP_v1,10,5
2024-03-08,385426.8159560608,0.0,5,-0.005624957639887018,TP_v1,10,5
2024-03-11,390179.7744564247,0.0,5,0.012331675699766897,TP_v1,10,5
2024-03-12,389979.02344932046,2808.1192835024412,5,-0.0005145090039172517,TP_v1,10,5
2024-03-13,388874.94522905233,81026.31730555123,4,-0.002831122070368508,TP_v1,10,5
2024-03-14,389021.68241737835,2746.425964736496,5,0.0003773377280440471,TP_v1,10,5
2024-03-15,389206.25454444694,7584.692766532622,5,0.00047445203033835703,TP_v1,10,5
2024-03-18,389852.50011969544,7584.692766532622,5,0.0016604192962030861,TP_v1,10,5
2024-03-19,385969.6845400551,5582.379898529529,5,-0.009959704191837115,TP_v1,10,5
2024-03-20,387603.68552927393,5582.379898529529,5,0.004233495672506082,TP_v1,10,5
2024-03-21,392090.80017718393,5582.379898529529,5,0.011576553101611653,TP_v1,10,5
2024-03-22,391616.21296419133,5582.379898529529,5,-0.001210401296786734,TP_v1,10,5
2024-03-25,388431.22250393586,8637.922946997292,5,-0.00813293820536154,TP_v1,10,5
2024-03-26,390035.24089272413,8637.922946997292,5,0.004129478517324925,TP_v1,10,5
2024-03-27,396528.4518462956,81508.98625125966,4,0.01664775454317824,TP_v1,10,5
2024-03-28,398757.2556633176,240583.97232384668,2,0.005620791664871394,TP_v1,10,5
2024-04-01,396632.94594248314,161392.29486354312,3,-0.005327325561263474,TP_v1,10,5
2024-04-02,396609.3891017148,158812.30035062134,3,-5.939204246474539e-05,TP_v1,10,5
2024-04-03,397520.1520838806,96.51862717693439,5,0.0022963727213534124,TP_v1,10,5
2024-04-04,393801.78149168316,96.51862717693439,5,-0.009353917210750184,TP_v1,10,5
2024-04-05,399713.67027858004,96.51862717693439,5,0.01501234647670513,TP_v1,10,5
2024-04-08,398260.994316206,0.0,5,-0.0036342914200596654,TP_v1,10,5
2024-04-09,395212.1352369912,0.0,5,-0.007655429787819301,TP_v1,10,5
2024-04-10,390770.7931234203,0.0,5,-0.01123786877370958,TP_v1,10,5
2024-04-11,392843.46534093446,0.0,5,0.005304061239959523,TP_v1,10,5
2024-04-12,384979.1691690188,6116.734543117127,5,-0.0200189054057206,TP_v1,10,5
2024-04-15,380993.44538711885,3385.160441334854,5,-0.010353089468459253,TP_v1,10,5
2024-04-16,380542.4847383298,3524.1985696676566,5,-0.0011836441131706232,TP_v1,10,5
2024-04-17,379108.37231265777,3524.1985696676566,5,-0.0037686000464787206,TP_v1,10,5
2024-04-18,379458.6113601217,3524.1985696676566,5,0.0009238494136316611,TP_v1,10,5
2024-04-19,380023.532974847,1533.2050174418691,5,0.0014887568704804455,TP_v1,10,5
2024-04-22,382901.97982529574,1533.2050174418691,5,0.007574391059195884,TP_v1,10,5
2024-04-23,387878.0948515552,1533.2050174418691,5,0.012995793410443657,TP_v1,10,5
2024-04-24,388697.18740487145,1533.2050174418691,5,0.002111726762063615,TP_v1,10,5
2024-04-25,391120.9065522053,1631.7798071414436,5,0.006235494430808064,TP_v1,10,5
2024-04-26,395037.66163340915,2740.9770902542077,5,0.010014179798596423,TP_v1,10,5
2024-04-29,394279.8923061644,0.0,5,-0.001918220465642495,TP_v1,10,5
2024-04-30,390212.9796028462,0.0,5,-0.010314785974832708,TP_v1,10,5
2024-05-01,387208.1763537713,0.0,5,-0.007700418505128037,TP_v1,10,5
2024-05-02,389414.6440397379,0.0,5,0.005698401585277013,TP_v1,10,5
2024-05-03,395467.52192991966,0.0,5,0.015543529199081974,TP_v1,10,5
2024-05-06,402480.89973585104,0.0,5,0.017734396422000476,TP_v1,10,5
2024-05-07,404678.4468538111,0.0,5,0.005460003491848386,TP_v1,10,5
2024-05-08,405960.360920488,5177.1806848571,5,0.0031677349674616995,TP_v1,10,5
2024-05-09,406659.4165377194,90192.01121884625,4,0.0017219799875196617,TP_v1,10,5
2024-05-10,407913.8741582951,245884.8421775812,2,0.0030847868500283315,TP_v1,10,5
2024-05-13,408372.2044002634,245884.8421775812,2,0.0011235956190851493,TP_v1,10,5
2024-05-14,409040.4066675046,164216.78682183792,3,0.0016362579530173615,TP_v1,10,5
2024-05-15,409252.53726279235,245636.34225985836,2,0.0005186054771850745,TP_v1,10,5
2024-05-16,408506.6754635563,245636.34225985836,2,-0.0018224976788772107,TP_v1,10,5
2024-05-17,407780.68624642096,245636.34225985836,2,-0.001777178344298913,TP_v1,10,5
2024-05-20,407196.0387882029,245636.34225985836,2,-0.0014337301346948328,TP_v1,10,5
2024-05-21,408166.5497597323,325283.56335742254,1,0.002383399834678279,TP_v1,10,5
2024-05-22,408068.7362829157,325283.56335742254,1,-0.00023964108983010046,TP_v1,10,5
2024-05-23,408977.32556889125,160919.71265013985,3,0.002226559413131879,TP_v1,10,5
2024-05-24,410394.4214709598,0.0,5,0.0034649742503385372,TP_v1,10,5
2024-05-28,407217.837011823,5208.272539834128,5,-0.007740320757165908,TP_v1,10,5
2024-05-29,405338.74947713106,5208.272539834128,5,-0.0046144529141473045,TP_v1,10,5
2024-05-30,405194.79082833556,5208.272539834128,5,-0.00035515639445082847,TP_v1,10,5
2024-05-31,416601.1724388647,5208.272539834128,5,0.028150365870230454,TP_v1,10,5
2024-06-03,413579.66209839087,5208.272539834128,5,-0.007252764851297333,TP_v1,10,5
2024-06-04,410580.6395355575,5208.272539834128,5,-0.007251378241418305,TP_v1,10,5
2024-06-05,412697.6665669416,5208.272539834128,5,0.0051561784154725565,TP_v1,10,5
2024-06-06,410337.32521635736,170711.7536156029,3,-0.005719298997299727,TP_v1,10,5
2024-06-07,414297.544902681,252871.74585340306,2,0.009651131990577655,TP_v1,10,5
2024-06-10,415628.056941102,246604.1562938065,2,0.003211489072988627,TP_v1,10,5
2024-06-11,410116.1551468414,246604.1562938065,2,-0.013261621062895856,TP_v1,10,5
2024-06-12,409058.7924077722,164547.7765342677,3,-0.0025782030914891507,TP_v1,10,5
2024-06-13,409423.96477551747,164547.7765342677,3,0.0008927136502696609,TP_v1,10,5
2024-06-14,408162.74852505245,1270.0781655306055,5,-0.0030804651387628113,TP_v1,10,5
2024-06-17,408387.66682612465,1270.0781655306055,5,0.0005510505353194528,TP_v1,10,5
2024-06-18,407470.61748754396,1270.0781655306055,5,-0.0022455363202021905,TP_v1,10,5
2024-06-20,407619.8820685075,1270.0781655306055,5,0.0003663198634638043,TP_v1,10,5
2024-06-21,411250.5486620093,3320.2475824046705,5,0.008906990932526782,TP_v1,10,5
2024-06-24,414280.5201792739,84339.46594428994,4,0.007367702066592985,TP_v1,10,5
2024-06-25,414777.7094340342,2047.9594152923964,5,0.0012001270408397158,TP_v1,10,5
2024-06-26,412968.9488231212,2624.995122392371,5,-0.00436079511934484,TP_v1,10,5
2024-06-27,411861.8377774746,2624.995122392371,5,-0.0026808578436747776,TP_v1,10,5
2024-06-28,414648.9249911151,0.0,5,0.006767044086144036,TP_v1,10,5
2024-07-01,414752.93953855697,0.0,5,0.00025084967347765996,TP_v1,10,5
2024-07-02,415728.3671623011,0.0,5,0.002351828114417698,TP_v1,10,5
2024-07-03,424649.3329289366,0.0,5,0.021458640957143782,TP_v1,10,5
2024-07-05,420329.021478728,0.0,5,-0.010173833125817211,TP_v1,10,5
2024-07-08,425567.99333817256,0.0,5,0.01246397843530711,TP_v1,10,5
2024-07-09,425970.38603523024,89203.4554605696,4,0.0009455426708697701,TP_v1,10,5
2024-07-10,428843.57760774094,93755.21157674705,4,0.006745050047383128,TP_v1,10,5
2024-07-11,429522.47618765663,93755.21157674705,4,0.0015830914006054186,TP_v1,10,5
2024-07-12,434392.67463195743,88105.83152109392,4,0.0113386346799067,TP_v1,10,5
2024-07-15,438289.57953083405,360.9854764603806,5,0.00897092682830869,TP_v1,10,5
2024-07-16,439441.54968403536,360.9854764603806,5,0.002628331146805829,TP_v1,10,5
2024-07-17,429210.17211903137,360.9854764603806,5,-0.023282681331249888,TP_v1,10,5
2024-07-18,422313.20832465467,0.0,5,-0.016068966306940213,TP_v1,10,5
2024-07-19,420352.11719168985,0.0,5,-0.004643688841143745,TP_v1,10,5
2024-07-22,428011.517790779,0.0,5,0.018221391747139215,TP_v1,10,5
2024-07-23,427744.21254414454,3262.819217234428,5,-0.0006245281622657695,TP_v1,10,5
2024-07-24,412313.5706787132,3262.819217234428,5,-0.03607446088785793,TP_v1,10,5
2024-07-25,409799.0433337882,10236.224873442014,5,-0.006098580118975461,TP_v1,10,5
2024-07-26,416762.72481477156,8773.49390119253,5,0.016992917856353484,TP_v1,10,5
2024-07-29,414354.812470717,8773.49390119253,5,-0.005777657647105361,TP_v1,10,5
2024-07-30,413092.5361524876,8773.49390119253,5,-0.0030463657721330195,TP_v1,10,5
2024-07-31,424286.96580711444,0.0,5,0.02709908476897427,TP_v1,10,5
2024-08-01,409955.05781998014,0.0,5,-0.033778808075970335,TP_v1,10,5
2024-08-02,389912.53222546546,0.0,5,-0.048889567800663114,TP_v1,10,5
2024-08-05,376661.9567800851,0.0,5,-0.03398345616067111,TP_v1,10,5
2024-08-06,383373.98522979993,0.0,5,0.017819767377340145,TP_v1,10,5
2024-08-07,376823.44316205493,2455.39597291674,5,-0.017086558608869873,TP_v1,10,5
2024-08-08,391253.95140754496,5197.591478003596,5,0.03829514460246597,TP_v1,10,5
2024-08-09,393969.05118451844,5197.591478003596,5,0.006939482060707158,TP_v1,10,5
2024-08-12,394965.103867582,5197.591478003596,5,0.0025282510899493627,TP_v1,10,5
2024-08-13,407313.86229193443,90382.96593935997,4,0.031265441689482865,TP_v1,10,5
2024-08-14,405717.7688872678,90382.96593935997,4,-0.003918583560317601,TP_v1,10,5
2024-08-15,412654.33422968944,90382.96593935997,4,0.017097021314708583,TP_v1,10,5
2024-08-16,415041.817377727,170882.80213124957,3,0.005785673262088231,TP_v1,10,5
2024-08-19,419576.7869839605,170882.80213124957,3,0.010926536595482927,TP_v1,10,5
2024-08-20,419106.76432187506,327727.5419620111,1,-0.0011202303765756039,TP_v1,10,5
2024-08-21,419013.15600149846,419013.15600149846,0,-0.00022335196743494823,TP_v1,10,5
2024-08-22,419712.8649495774,335210.52480119874,1,0.0016698973243609583,TP_v1,10,5
2024-08-23,420883.9484277249,335210.52480119874,1,0.0027902015304872574,TP_v1,10,5
2024-08-26,422717.9119969439,335210.52480119874,1,0.004357409152974334,TP_v1,10,5
2024-08-27,423914.74896128464,250833.3982712097,2,0.002831289922603064,TP_v1,10,5
2024-08-28,421341.7703741356,250833.3982712097,2,-0.0060695660942526874,TP_v1,10,5
2024-08-29,421858.35284535587,250833.3982712097,2,0.0012260414408036269,TP_v1,10,5
2024-08-30,424758.1159165485,165859.02671934053,3,0.006873783704018699,TP_v1,10,5
2024-09-03,409485.9509098669,165859.02671934053,3,-0.035954969274046955,TP_v1,10,5
2024-09-04,407640.9080376462,2731.584017230518,5,-0.004505753782568234,TP_v1,10,5
2024-09-05,407222.11529966496,4521.0818164227385,5,-0.0010273569941674499,TP_v1,10,5
2024-09-06,387990.1613644334,4521.0818164227385,5,-0.04722718441035356,TP_v1,10,5
2024-09-09,391272.00148188847,4521.0818164227385,5,0.008458565304630072,TP_v1,10,5
2024-09-10,397396.34001591644,4544.3290261710645,5,0.015652381235643942,TP_v1,10,5
2024-09-11,406355.26691879577,4544.3290261710645,5,0.02254405992395525,TP_v1,10,5
2024-09-12,413747.50200424355,4544.3290261710645,5,0.01819155720928567,TP_v1,10,5
2024-09-13,417692.06777425425,5468.942631708589,5,0.009533751263518742,TP_v1,10,5
2024-09-16,421281.10625841556,5468.942631708589,5,0.008592546426093639,TP_v1,10,5
2024-09-17,422318.23529869504,86335.78083835609,4,0.0024618456058727034,TP_v1,10,5
2024-09-18,422053.8804604503,172535.87120063114,3,-0.0006259612210629539,TP_v1,10,5
2024-09-19,421700.6742930064,87958.92039392001,4,-0.0008368745882837425,TP_v1,10,5
2024-09-20,423672.7354488924,3353.415524141208,5,0.004676447717785193,TP_v1,10,5
2024-09-23,426338.37912520784,86860.26703892404,4,0.006291751753841668,TP_v1,10,5
2024-09-24,427178.17599050957,86860.26703892404,4,0.0019697895062247284,TP_v1,10,5
2024-09-25,424276.01694640506,1721.8798469652393,5,-0.00679379052400142,TP_v1,10,5
2024-09-26,430410.2064072206,862.4779445809108,5,0.014458016045697075,TP_v1,10,5
2024-09-27,431377.647343402,862.4779445809108,5,0.002247718389990938,TP_v1,10,5
2024-09-30,433693.0019251964,0.0,5,0.00536734945830708,TP_v1,10,5
2024-10-01,429773.0810581066,0.0,5,-0.009038469262102278,TP_v1,10,5
2024-10-02,431701.98380490195,2318.7358021904074,5,0.004488188841530905,TP_v1,10,5
2024-10-03,428992.29043480795,85013.42221258982,4,-0.00627676839983804,TP_v1,10,5
2024-10-04,435333.0265551303,0.0,5,0.014780536297973379,TP_v1,10,5
2024-10-07,429025.9052683598,0.0,5,-0.014488037667805487,TP_v1,10,5
2024-10-08,432051.75293383666,0.0,5,0.007052832074520454,TP_v1,10,5
2024-10-09,435130.5159684167,88173.08095524978,4,0.007125912610407958,TP_v1,10,5
2024-10-10,435042.6491306691,1031.2065264628327,5,-0.00020193214339858656,TP_v1,10,5
2024-10-11,428092.4006520957,91699.91852189874,4,-0.015976016357159062,TP_v1,10,5
2024-10-14,428778.72612446925,91699.91852189874,4,0.0016032180700431553,TP_v1,10,5
2024-10-15,433582.08978334855,179531.234936769,3,0.011202429985961881,TP_v1,10,5
2024-10-16,435803.72783986834,92816.66493057745,4,0.005123915652581301,TP_v1,10,5
2024-10-17,432542.8044656056,178033.79081243445,3,-0.007482550437156732,TP_v1,10,5
2024-10-18,436970.8686617465,91257.23127932298,4,0.010237285536657259,TP_v1,10,5
2024-10-21,434325.2585050521,80841.38792656257,4,-0.006054431419643125,TP_v1,10,5
2024-10-22,435700.50477286987,0.0,5,0.0031663971663802304,TP_v1,10,5
2024-10-23,438613.32943415723,2268.0428094849776,5,0.006685382801669748,TP_v1,10,5
2024-10-24,439580.7493071564,2268.0428094849776,5,0.002205632633753396,TP_v1,10,5
2024-10-25,438281.0104046059,2268.0428094849776,5,-0.002956769386737501,TP_v1,10,5
2024-10-28,438782.20000446413,2268.0428094849776,5,0.0011435348280217639,TP_v1,10,5
2024-10-29,440955.04658503097,1396.8188423672254,5,0.004951993450383219,TP_v1,10,5
2024-10-30,438742.6971431515,1396.8188423672254,5,-0.005017176827917025,TP_v1,10,5
2024-10-31,436291.31627099565,3299.391428458068,5,-0.005587285869640413,TP_v1,10,5
2024-11-01,436867.0780084013,4329.653685108497,5,0.0013196726955895244,TP_v1,10,5
2024-11-04,436312.7580516038,2300.9288798039925,5,-0.0012688526664096367,TP_v1,10,5
2024-11-05,440302.1475267265,0.0,5,0.009143416967538842,TP_v1,10,5
2024-11-06,453729.452766166,0.0,5,0.030495661478972202,TP_v1,10,5
2024-11-07,450102.4213609223,0.0,5,-0.007993819627823417,TP_v1,10,5
2024-11-08,456586.96034842083,0.0,5,0.014406807605904515,TP_v1,10,5
2024-11-11,463496.9434701942,91225.57780431736,4,0.015133991379211453,TP_v1,10,5
2024-11-12,460171.3219127375,0.0,5,-0.007175066857092571,TP_v1,10,5
2024-11-13,461572.64707036427,0.0,5,0.003045224877991304,TP_v1,10,5
2024-11-14,460061.58438029716,0.0,5,-0.003273726681288225,TP_v1,10,5
2024-11-15,458626.2374943322,4602.003600479613,5,-0.0031199016277317915,TP_v1,10,5
2024-11-18,464402.69104877627,509.70386178439367,5,0.01259512230700821,TP_v1,10,5
2024-11-19,460181.319864093,509.70386178439367,5,-0.009089893891764511,TP_v1,10,5
2024-11-20,457895.2887867392,509.70386178439367,5,-0.00496767465056791,TP_v1,10,5
2024-11-21,461365.9139645456,509.70386178439367,5,0.007579517114059575,TP_v1,10,5
2024-11-22,460780.4335091675,509.70386178439367,5,-0.0012690154119687769,TP_v1,10,5
2024-11-25,465565.54463535856,1964.3377355697303,5,0.010384796701867316,TP_v1,10,5
2024-11-26,466769.58350369235,95343.29788966198,4,0.002586185516105566,TP_v1,10,5
2024-11-27,461827.83578606293,190942.94777598436,3,-0.010587124551979965,TP_v1,10,5
2024-11-29,466214.63241964567,93453.06460176708,4,0.009498770523686861,TP_v1,10,5
2024-12-02,463965.1371507792,185686.35288928816,3,-0.004825020736032304,TP_v1,10,5
2024-12-03,463111.34144764295,-1.4551915228366852e-11,5,-0.0018402152118139892,TP_v1,10,5
2024-12-04,471400.5921283833,-1.4551915228366852e-11,5,0.017899044870784087,TP_v1,10,5
2024-12-05,469542.26885645697,-1.4551915228366852e-11,5,-0.0039421318151849905,TP_v1,10,5
2024-12-06,469439.26082551,-1.4551915228366852e-11,5,-0.00021937967629159782,TP_v1,10,5
2024-12-09,466090.4339723655,1111.4261606857908,5,-0.0071336744337394675,TP_v1,10,5
2024-12-10,458454.9203988361,1111.4261606857908,5,-0.01638204309076663,TP_v1,10,5
2024-12-11,453701.01031181443,1111.4261606857908,5,-0.010369416654719132,TP_v1,10,5
2024-12-12,445555.8172994226,4894.927609729333,5,-0.017952776888889743,TP_v1,10,5
2024-12-13,446773.70169527445,4894.927609729333,5,0.002733404768977321,TP_v1,10,5
2024-12-16,438940.96056967747,4277.821520611571,5,-0.017531786441045583,TP_v1,10,5
2024-12-17,437143.49188134196,4277.821520611571,5,-0.0040950124271899035,TP_v1,10,5
2024-12-18,430340.20023795153,4277.821520611571,5,-0.015563062860917798,TP_v1,10,5
2024-12-19,433450.59338657383,4277.821520611571,5,0.007227754104549122,TP_v1,10,5
2024-12-20,441508.43618130696,361.16291298464057,5,0.01858999138004802,TP_v1,10,5
2024-12-23,442833.24473437434,361.16291298464057,5,0.003000641538190907,TP_v1,10,5
2024-12-24,446312.79404476366,361.16291298464057,5,0.007857470846563075,TP_v1,10,5
2024-12-26,447962.8308101251,180806.17768931834,3,0.0036970411500145683,TP_v1,10,5
2024-12-27,445712.7828943996,180806.17768931834,3,-0.005022845113413443,TP_v1,10,5
2024-12-30,441187.2478007059,352583.5391558284,1,-0.010153478355064194,TP_v1,10,5
2024-12-31,441283.1284837921,352583.5391558284,1,0.0002173242394565289,TP_v1,10,5
