ticker,hold_days,entry_date,entry_price,exit_date,exit_price,shares,pnl,ret,strategy,max_positions
AMD,5,2016-06-06,4.199999809265137,2016-06-10,4.320000171661377,2759.338061962755,331.12156740927094,0.02857151615376763,TP_v1,10
PYPL,5,2016-06-13,36.5,2016-06-17,36.970001220703125,318.4200408406173,149.6578078914281,0.01287674577268838,TP_v1,10
BLK,5,2016-06-14,343.0799865722656,2016-06-20,348.42999267578125,33.93770451272528,181.56692628239034,0.015594048947500161,TP_v1,10
META,5,2016-06-14,114.06999969482422,2016-06-20,113.37000274658203,101.97406688370991,-71.38153561844229,-0.006136556063074616,TP_v1,10
LOW,5,2016-06-15,76.4800033569336,2016-06-21,78.33000183105469,152.02120651348517,281.23900008399687,0.02418930953084719,TP_v1,10
TMUS,5,2016-06-16,41.45000076293945,2016-06-22,42.70000076293945,281.1572086022658,351.4465107528322,0.030156814885215377,TP_v1,10
TMO,5,2016-06-16,146.63999938964844,2016-06-22,149.85000610351562,79.53274934831941,255.30065938042208,0.021890389574659164,TP_v1,10
V,5,2016-06-16,77.88999938964844,2016-06-22,76.52999877929688,149.79297484153014,-203.7185372108579,-0.017460529220806542,TP_v1,10
AMD,5,2016-06-27,4.880000114440918,2016-07-01,5.070000171661377,2400.9717825961666,456.1847760779783,0.0389344370419602,TP_v1,10
ACN,5,2016-06-27,110.33999633789062,2016-07-01,113.5199966430664,105.83947195089323,336.5695531034853,0.02882001459776906,TP_v1,10
AVGO,5,2016-06-27,14.649999618530273,2016-07-01,15.42199993133545,796.3968706595053,614.8186332662008,0.05269626845782982,TP_v1,10
CSCO,5,2016-06-27,27.479999542236328,2016-07-01,28.799999237060547,423.73935512523707,559.3358194503253,0.048034924192607686,TP_v1,10
ADBE,5,2016-06-28,91.37000274658203,2016-07-05,94.7300033569336,129.3189468411056,434.51174031613664,0.03677356363521889,TP_v1,10
IBM,5,2016-06-28,138.41299438476562,2016-07-05,145.0095672607422,85.46862452104168,563.8000102625283,0.04765862414362032,TP_v1,10
CRM,5,2016-06-28,77.55000305175781,2016-07-05,78.66999816894531,152.6432643239426,170.95971071437816,0.014442231761615743,TP_v1,10
TMO,5,2016-06-28,142.3699951171875,2016-07-05,147.25,83.1459297614526,405.75254322187357,0.034276919647258985,TP_v1,10
NVDA,5,2016-06-28,1.152500033378601,2016-07-05,1.183750033378601,10276.76411583493,321.14887861984244,0.02711496667673785,TP_v1,10
HON,5,2016-06-28,101.82453918457031,2016-07-05,103.54078674316406,110.93595102442131,190.3935551059385,0.016854950411146152,TP_v1,10
PYPL,5,2016-07-25,37.70000076293945,2016-07-29,37.2400016784668,321.54084484181385,-147.90849424779844,-0.012201566980466816,TP_v1,10
GE,5,2016-07-27,150.91384887695312,2016-08-02,148.80517578125,80.22230060469963,-169.16260696053905,-0.01397269443059812,TP_v1,10
HON,5,2016-07-28,103.33411407470703,2016-08-03,104.24165344238281,117.07101061275067,106.24655094465925,0.00878257268475413,TP_v1,10
PYPL,5,2016-07-29,37.40999984741211,2016-08-04,37.29999923706055,323.65234294597826,-35.60195526577081,-0.002940406597172762,TP_v1,10
XOM,5,2016-08-01,88.08000183105469,2016-08-05,87.55999755859375,137.28606704038737,-71.38934141036043,-0.005903772271239838,TP_v1,10
MDLZ,5,2016-08-02,43.619998931884766,2016-08-08,43.41999816894531,276.3109025139167,-55.26239131127295,-0.004585070330968333,TP_v1,10
AMD,5,2016-08-03,6.179999828338623,2016-08-09,6.599999904632568,1950.109511864292,819.0461437645499,0.06796117928159462,TP_v1,10
EMR,5,2016-08-03,52.560001373291016,2016-08-09,54.33000183105469,229.7389177678473,406.63798961521934,0.033675806916228845,TP_v1,10
PFE,5,2016-08-04,33.68121337890625,2016-08-10,33.330169677734375,360.011208984441,-126.37966726526065,-0.010422537253118258,TP_v1,10
EXC,5,2016-08-12,25.035663604736328,2016-08-18,24.757488250732422,487.09364813209453,-135.49744800219923,-0.011111163594292761,TP_v1,10
DUK,5,2016-08-17,80.44999694824219,2016-08-23,81.44999694824219,151.3567049854543,151.3567049854537,0.012430081267042814,TP_v1,10
SPG,5,2016-08-17,211.57000732421875,2016-08-23,211.97000122070312,57.642455672121535,23.056630447219504,0.0018905983014474437,TP_v1,10
LOW,5,2016-08-18,76.87999725341797,2016-08-24,76.95999908447266,159.11100606746098,12.729171826349557,0.0010406065805514952,TP_v1,10
CRM,5,2016-08-18,76.37000274658203,2016-08-24,77.81999969482422,160.07978686744136,232.1152024330513,0.018986472385678743,TP_v1,10
TJX,5,2016-08-19,38.94499969482422,2016-08-25,39.400001525878906,314.13412265383715,142.93160100425303,0.011683190001800403,TP_v1,10
T,5,2016-08-19,31.140483856201172,2016-08-25,31.019636154174805,393.59969947996154,-47.56561920042077,-0.0038807265354132703,TP_v1,10
WMT,5,2016-08-26,23.803333282470703,2016-09-01,24.280000686645508,513.9038805122586,244.96122871913758,0.020025237579891053,TP_v1,10
LMT,5,2016-08-31,239.0,2016-09-07,241.3699951171875,51.18468309050682,121.3074489992905,0.009916297561453957,TP_v1,10
AMD,5,2016-09-08,6.639999866485596,2016-09-14,6.039999961853027,1847.7789845580191,-1108.667214516874,-0.09036143323751822,TP_v1,10
AVGO,5,2016-09-08,16.839000701904297,2016-09-14,16.961000442504883,724.1221445646228,88.34271380002247,0.00724507010601827,TP_v1,10
NVDA,5,2016-09-12,1.468250036239624,2016-09-16,1.5709999799728394,8248.999957875238,847.5842815269752,0.06998123017001312,TP_v1,10
DHR,5,2016-09-12,68.06737518310547,2016-09-16,67.8812026977539,178.54738536570386,-33.24061048655676,-0.002735120677868741,TP_v1,10
QCOM,5,2016-09-12,60.22999954223633,2016-09-16,62.9900016784668,202.15651603193146,557.9524161010395,0.045824375846043486,TP_v1,10
CL,5,2016-09-12,71.38999938964844,2016-09-16,71.95999908447266,171.12652469537898,97.54206685269492,0.007984307321718065,TP_v1,10
LIN,5,2016-09-12,116.08000183105469,2016-09-16,117.68000030517578,105.44890486699668,168.71808688493547,0.013783584156466189,TP_v1,10
TXN,5,2016-09-12,66.30999755859375,2016-09-16,69.36000061035156,184.98483593996053,564.204314145798,0.04599612673884845,TP_v1,10
MO,5,2016-09-12,63.52000045776367,2016-09-16,62.79999923706055,193.58464341187772,-139.38117956593123,-0.011335031730389744,TP_v1,10
ACN,5,2016-09-12,110.22000122070312,2016-09-16,109.87999725341797,111.76518500626689,-38.000606306490226,-0.0030847755717615666,TP_v1,10
AMD,5,2016-09-14,5.75,2016-09-20,6.170000076293945,2131.2618011368927,895.1301190798658,0.07304349152938183,TP_v1,10
AMT,5,2016-09-14,108.52999877929688,2016-09-20,108.6500015258789,107.23190002142343,12.868122523779675,0.0011057103835969695,TP_v1,10
AMGN,5,2016-09-30,166.3800048828125,2016-10-06,166.89999389648438,74.89215708666728,38.94309889525539,0.0031253095228487293,TP_v1,10
BLK,5,2016-09-30,359.95001220703125,2016-10-06,356.79998779296875,34.62641296563531,-109.07404621316164,-0.008751282976066976,TP_v1,10
PM,5,2016-10-03,97.3499984741211,2016-10-07,96.0199966430664,128.07563164176358,-170.34082459703131,-0.013662063193645047,TP_v1,10
SO,5,2016-10-03,51.209999084472656,2016-10-07,49.15999984741211,243.48875792484534,-499.1517679787539,-0.040031229715099204,TP_v1,10
NEE,5,2016-10-04,30.28499984741211,2016-10-10,30.69499969482422,409.6542481352763,167.9581792271856,0.013538050172621885,TP_v1,10
AMT,5,2016-10-06,107.1500015258789,2016-10-12,111.54000091552734,115.31919436820215,506.2511928911572,0.040970595680189126,TP_v1,10
ACN,5,2016-10-10,116.37999725341797,2016-10-14,118.25,106.80257760163563,199.7211134570989,0.01606807690938572,TP_v1,10
AMD,5,2016-10-12,6.639999866485596,2016-10-18,6.730000019073486,1877.599378609052,168.98423057374384,0.013554240120116967,TP_v1,10
TXN,5,2016-10-14,68.2699966430664,2016-10-20,69.75,183.01805169100692,270.86733088213623,0.021678679210597407,TP_v1,10
CHTR,5,2016-10-14,257.9200134277344,2016-10-20,258.1199951171875,48.45947403591394,9.69100748771234,0.0007753632096842988,TP_v1,10
CSCO,5,2016-10-14,30.350000381469727,2016-10-20,30.15999984741211,411.76503431658335,-78.23557642640299,-0.006260314058303074,TP_v1,10
TMO,5,2016-10-14,152.88999938964844,2016-10-20,151.66000366210938,81.6931714940209,-100.48225190676203,-0.008044971760411523,TP_v1,10
INTC,5,2016-10-20,35.40999984741211,2016-10-26,34.91999816894531,353.03786174138907,-172.9891448156086,-0.01383794635917257,TP_v1,10
ISRG,5,2016-10-20,75.77666473388672,2016-10-26,73.96888732910156,164.98188150905594,-298.2505175910137,-0.023856650475891583,TP_v1,10
PG,5,2016-10-24,84.38999938964844,2016-10-28,86.83999633789062,148.1371360850122,362.93553132961824,0.02903183986209057,TP_v1,10
INTC,5,2016-10-26,35.040000915527344,2016-11-01,34.52000045776367,356.6933689268602,-185.48071512323259,-0.014840195324687944,TP_v1,10
ISRG,5,2016-10-26,75.1866683959961,2016-11-01,74.413330078125,166.17647545650777,-128.51063599928239,-0.010285577674462809,TP_v1,10
CHTR,5,2016-10-27,249.0399932861328,2016-11-02,252.91000366210938,50.00542468720149,193.52151239458362,0.015539714424623208,TP_v1,10
CAT,5,2016-10-27,84.27999877929688,2016-11-02,81.11000061035156,147.4685357461387,-467.4749882923061,-0.0376126983253352,TP_v1,10
AMZN,5,2016-10-31,39.05149841308594,2016-11-04,37.752498626708984,319.26664522721,-414.72730394743303,-0.03326376295823941,TP_v1,10
PYPL,5,2016-11-01,41.68000030517578,2016-11-07,41.279998779296875,298.4260976500795,-119.37089442211982,-0.009596965521836531,TP_v1,10
AAPL,5,2016-11-02,27.850000381469727,2016-11-08,27.764999389648438,445.1311389828671,-37.836588304084216,-0.003052100203124075,TP_v1,10
AMD,5,2016-11-02,7.03000020980835,2016-11-08,7.0,1763.7292084791723,-52.9122462994892,-0.004267455037411327,TP_v1,10
NVDA,5,2016-11-03,1.7269999980926514,2016-11-09,1.7489999532699585,7133.0629549779205,156.92706528642339,0.012738827563175681,TP_v1,10
GOOGL,5,2016-11-03,39.224998474121094,2016-11-09,40.27949905395508,313.5456370641466,330.6340560885583,0.026883381028802278,TP_v1,10
TXN,5,2016-11-03,68.69999694824219,2016-11-09,69.79000091552734,178.96952409118475,195.07749128252726,0.01586614287779886,TP_v1,10
META,5,2016-11-04,119.58999633789062,2016-11-10,120.80000305175781,102.04338366648902,123.4731793421779,0.01011795928522674,TP_v1,10
AIG,5,2016-11-04,58.22999954223633,2016-11-10,63.209999084472656,209.77511669042647,1044.6799850908956,0.08552291913765431,TP_v1,10
MRK,5,2016-11-04,56.00190734863281,2016-11-10,61.98473358154297,217.80283339303693,1303.0765052260213,0.10683254403577402,TP_v1,10
QCOM,5,2016-11-04,65.73999786376953,2016-11-10,66.30999755859375,185.58071579723654,105.78095136968477,0.008670515870800699,TP_v1,10
LMT,5,2016-11-07,239.8300018310547,2016-11-11,259.1700134277344,52.34394668208505,1012.3325358475067,0.08064050139274692,TP_v1,10
AMD,5,2016-11-11,6.639999866485596,2016-11-17,8.460000038146973,1927.132449629453,3507.381389139815,0.27409641690620434,TP_v1,10
NFLX,5,2016-11-11,11.489999771118164,2016-11-17,11.503000259399414,1114.516550246954,14.489259350742941,0.001131461143622392,TP_v1,10
AMZN,5,2016-11-15,36.5,2016-11-21,39.0,351.9220396173672,879.8050990434185,0.06849315068493156,TP_v1,10
AVGO,5,2016-11-15,16.482999801635742,2016-11-21,17.257999420166016,780.7105378807514,605.0503690401474,0.047018117324333364,TP_v1,10
PYPL,5,2016-11-15,39.040000915527344,2016-11-21,40.630001068115234,329.946180862881,524.6144779177721,0.04072746196979482,TP_v1,10
ADBE,5,2016-11-15,103.13999938964844,2016-11-21,105.6500015258789,124.85747277333004,313.3925233853952,0.02433587503474799,TP_v1,10
V,5,2016-11-15,78.2300033569336,2016-11-21,81.69000244140625,164.69758091121753,569.8534791676739,0.04422854321871883,TP_v1,10
MA,5,2016-11-15,101.37999725341797,2016-11-21,105.94000244140625,127.14433136923112,579.7788106669959,0.044979338247462364,TP_v1,10
AAPL,5,2016-11-15,26.642499923706055,2016-11-21,27.9325008392334,484.3343513561209,624.7917566707383,0.04841891411171684,TP_v1,10
CSCO,5,2016-11-22,30.079999923706055,2016-11-29,29.829999923706055,450.73387496895486,-112.68346874223789,-0.008311170233846088,TP_v1,10
COP,5,2016-11-30,46.29999923706055,2016-12-06,49.900001525878906,292.5876198926633,1053.3161012935052,0.07775383041338713,TP_v1,10
AMZN,5,2016-12-01,37.62049865722656,2016-12-07,38.520999908447266,361.5843474804388,325.6071573279569,0.02393645175800252,TP_v1,10
NOW,5,2016-12-02,14.569999694824219,2016-12-08,16.02199935913086,931.9311030532474,1353.1636487902324,0.09965680814821454,TP_v1,10
AVGO,5,2016-12-02,16.35700035095215,2016-12-08,17.070999145507812,834.3452305527203,595.7214888579092,0.04365096162109583,TP_v1,10
NVDA,5,2016-12-02,2.15625,2016-12-08,2.3369998931884766,6331.737283489174,1144.4608376881624,0.08382603742074268,TP_v1,10
QCOM,5,2016-12-02,63.95000076293945,2016-12-08,68.55000305175781,214.0364808687217,984.5683018867476,0.07193123117965894,TP_v1,10
TXN,5,2016-12-02,69.98999786376953,2016-12-08,72.12999725341797,196.14353956324382,419.7470549488262,0.030575788755041744,TP_v1,10
AMD,5,2016-12-02,8.380000114440918,2016-12-08,10.34000015258789,1639.9050443417173,3214.2139494671774,0.23389021615517436,TP_v1,10
ADBE,5,2016-12-02,99.5199966430664,2016-12-08,103.5,138.33403774861054,550.569934617648,0.039991996495016835,TP_v1,10
MA,5,2016-12-02,100.25,2016-12-08,104.81999969482422,124.83510869130973,570.4964086226337,0.0455860318685708,TP_v1,10
LMT,5,2016-12-13,254.6699981689453,2016-12-19,252.17999267578125,57.20341293005195,-142.4368124235607,-0.009777380575124561,TP_v1,10
WFC,5,2016-12-15,55.16999816894531,2016-12-21,55.709999084472656,263.6396184965469,142.36563535741516,0.009787945141374044,TP_v1,10
MET,5,2016-12-19,48.360069274902344,2016-12-23,48.5115852355957,300.9728456078539,45.602189844888926,0.00313307989349787,TP_v1,10
LIN,5,2016-12-21,118.68000030517578,2016-12-28,117.4800033569336,122.82246235525454,-147.38658000189753,-0.010111197717867282,TP_v1,10
ACN,5,2016-12-22,118.05999755859375,2016-12-29,117.01000213623047,123.27838343004419,-129.441738277892,-0.008893744232394751,TP_v1,10
NOW,5,2016-12-23,14.920000076293945,2016-12-30,14.868000030517578,975.3356783604273,-50.717499922066054,-0.003485257741988157,TP_v1,10
MET,5,2016-12-23,48.52941131591797,2016-12-30,48.030303955078125,300.4303487754718,-149.94699849352037,-0.010284636621506582,TP_v1,10
TGT,5,2016-12-23,73.9800033569336,2016-12-30,72.2300033569336,197.0690964640287,-344.87091881205015,-0.02365504082984049,TP_v1,10
MRK,5,2016-12-27,57.127864837646484,2017-01-03,57.39503860473633,255.7475897562872,68.32904697933554,0.004676767945890115,TP_v1,10
ACN,5,2016-12-29,116.9800033569336,2017-01-05,114.98999786376953,123.84197512765279,-246.4462107883155,-0.017011501419538222,TP_v1,10
FDX,5,2016-12-29,188.85000610351562,2017-01-05,188.41000366210938,76.71382424541191,-33.75426995759153,-0.0023299043006917985,TP_v1,10
BLK,5,2016-12-29,381.3399963378906,2017-01-05,382.5400085449219,37.95256364167481,45.54353965813971,0.0031468301740056326,TP_v1,10
NVDA,5,2017-01-04,2.5850000381469727,2017-01-10,2.661750078201294,5614.424375927077,430.90729573435965,0.029690537300470776,TP_v1,10
AMD,5,2017-01-05,11.430000305175781,2017-01-11,11.199999809265137,1264.2499305415477,-290.7781109795542,-0.02012252753890953,TP_v1,10
T,5,2017-01-10,30.709970474243164,2017-01-17,31.049848556518555,472.74652720746144,160.67618306962322,0.011067352948465059,TP_v1,10
AMD,5,2017-01-13,10.789999961853027,2017-01-20,9.75,1343.6887599389393,-1397.4362590788387,-0.09638553897403557,TP_v1,10
NVDA,5,2017-01-18,2.50600004196167,2017-01-24,2.6832499504089355,5738.819490738488,1017.2052293287798,0.07073020968847077,TP_v1,10
C,5,2017-01-19,57.529998779296875,2017-01-25,57.689998626708984,250.95235680189504,40.15233879601328,0.0027811550635681304,TP_v1,10
AMD,5,2017-01-20,9.880000114440918,2017-01-26,10.520000457763672,1455.7152745889705,931.6582755171185,0.06477736193416739,TP_v1,10
BK,5,2017-01-20,44.689998626708984,2017-01-26,44.970001220703125,321.40396522006273,89.99394398162076,0.006265441991461618,TP_v1,10
GS,5,2017-01-20,231.6199951171875,2017-01-26,239.5800018310547,61.995358361728314,493.4834687879611,0.03436666471666161,TP_v1,10
JPM,5,2017-01-20,83.43000030517578,2017-01-26,86.75,172.1558227331977,571.5572789364287,0.039793835343163275,TP_v1,10
QCOM,5,2017-01-23,58.66999816894531,2017-01-27,54.2400016784668,245.04027984592622,-1085.527579743326,-0.07550701600027254,TP_v1,10
MS,5,2017-01-24,42.08000183105469,2017-01-30,43.119998931884766,343.88188415480977,357.63616254898625,0.024714758925285185,TP_v1,10
COP,5,2017-01-31,47.810001373291016,2017-02-06,50.09000015258789,305.493189868833,696.5240999844482,0.04768874113797028,TP_v1,10
PYPL,5,2017-01-31,39.70000076293945,2017-02-06,39.7400016784668,368.6310152575624,14.745578102076252,0.0010075797168418443,TP_v1,10
CVX,5,2017-02-01,111.19999694824219,2017-02-07,111.38999938964844,131.40586896790555,24.967435919012132,0.001708655095509437,TP_v1,10
GM,5,2017-02-02,36.08000183105469,2017-02-08,35.13999938964844,405.8026853919991,-381.45551499769135,-0.026053281421875463,TP_v1,10
GOOGL,5,2017-02-02,40.75,2017-02-08,41.49399948120117,358.94867349989323,267.0576268617697,0.01825765598039686,TP_v1,10
GOOG,5,2017-02-02,39.689998626708984,2017-02-08,40.41899871826172,368.68253338818516,268.7696005938815,0.01836734988098887,TP_v1,10
MA,5,2017-02-02,104.91999816894531,2017-02-08,106.72000122070312,139.55136135563816,251.1928763171054,0.01715595771226952,TP_v1,10
MET,5,2017-02-03,46.657752990722656,2017-02-09,46.86274337768555,316.5486965336652,64.88943979503529,0.004393490338114869,TP_v1,10
SCHW,5,2017-02-03,39.869998931884766,2017-02-09,40.08000183105469,370.0297924990715,77.70732920404953,0.005267190990616788,TP_v1,10
MS,5,2017-02-03,43.099998474121094,2017-02-09,44.849998474121094,328.0252646587575,574.0442131528253,0.040603249697346744,TP_v1,10
CAT,5,2017-02-06,92.80999755859375,2017-02-10,96.30999755859375,159.59256568133247,558.5739798846644,0.03771145449918101,TP_v1,10
GM,5,2017-02-08,35.20000076293945,2017-02-14,37.2400016784668,417.75511819543647,852.220823584923,0.05795457020771355,TP_v1,10
MET,5,2017-02-09,46.105167388916016,2017-02-15,48.06595230102539,321.1096518395971,629.6269604597765,0.04252852821397113,TP_v1,10
SCHW,5,2017-02-09,39.7400016784668,2017-02-15,42.15999984741211,373.1540039792186,903.0320063643212,0.06089577420064862,TP_v1,10
NVDA,5,2017-02-14,2.6997499465942383,2017-02-21,2.776750087738037,5574.888372164884,429.2671915176197,0.028521212211129132,TP_v1,10
AIG,5,2017-02-16,60.79999923706055,2017-02-23,64.0199966430664,247.95240462674573,798.4060997110373,0.05296048431597855,TP_v1,10
NVDA,5,2017-02-21,2.705749988555908,2017-02-27,2.6102499961853027,5615.2496900442275,-536.2563025582676,-0.0352952019863354,TP_v1,10
COP,5,2017-02-21,48.130001068115234,2017-02-27,47.36000061035156,316.50383908177264,-243.70810097692447,-0.015998346990974355,TP_v1,10
TSLA,5,2017-02-24,16.8439998626709,2017-03-02,16.698667526245117,895.2178754467698,-130.10410544880324,-0.008628136880234782,TP_v1,10
EMR,5,2017-02-24,60.220001220703125,2017-03-02,60.310001373291016,250.8294769678598,22.574691200648886,0.0014945225965381503,TP_v1,10
NOW,5,2017-02-28,17.444000244140625,2017-03-06,17.25200080871582,866.294731382312,-166.32809933688623,-0.011006617331898783,TP_v1,10
NVDA,5,2017-03-01,2.594749927520752,2017-03-07,2.4684998989105225,5842.6915313614845,-737.6399729951336,-0.0486559522639084,TP_v1,10
AMD,5,2017-03-06,13.0,2017-03-10,13.90999984741211,1154.9085769988849,1050.966628843922,0.06999998826247,TP_v1,10
COST,5,2017-03-06,169.41000366210938,2017-03-10,165.3699951171875,88.65138307205486,-358.1523451302437,-0.02384752055716688,TP_v1,10
NVDA,5,2017-03-07,2.4417500495910645,2017-03-13,2.546250104904175,6148.807149378793,642.5506872197329,0.04279719594174325,TP_v1,10
COP,5,2017-03-09,45.61000061035156,2017-03-15,45.84000015258789,329.9420505754528,75.88652059687047,0.005042743678107531,TP_v1,10
CAT,5,2017-03-09,92.44999694824219,2017-03-15,93.36000061035156,163.08666899931333,148.40946603059456,0.009843198400740105,TP_v1,10
COST,5,2017-03-10,166.49000549316406,2017-03-16,167.05999755859375,90.82051330588952,51.766971962608295,0.0034235812758927064,TP_v1,10
CAT,5,2017-03-15,92.37000274658203,2017-03-21,92.43000030517578,164.4025143304823,9.863749486503366,0.0006495350959159207,TP_v1,10
AMGN,5,2017-03-20,169.6300048828125,2017-03-24,165.74000549316406,89.84493844734857,-349.49675572318665,-0.022932260081792832,TP_v1,10
COF,5,2017-03-20,88.11000061035156,2017-03-24,83.80000305175781,172.9303517745508,-745.3293939550731,-0.04891609952034648,TP_v1,10
BAC,5,2017-03-22,22.649999618530273,2017-03-28,23.479999542236328,666.4624996003097,553.1638238212036,0.036644588860258454,TP_v1,10
MS,5,2017-03-22,42.15999984741211,2017-03-28,42.4900016784668,358.50813306263325,118.3083403586661,0.007827367937595975,TP_v1,10
GM,5,2017-03-22,34.310001373291016,2017-03-28,35.560001373291016,440.5856818268019,550.7321022835022,0.03643252550182274,TP_v1,10
GS,5,2017-03-22,231.22000122070312,2017-03-28,229.3300018310547,65.39235302639669,-123.59150730756483,-0.008174030705260682,TP_v1,10
C,5,2017-03-22,57.40999984741211,2017-03-28,59.41999816894531,263.35201430742643,529.337106730316,0.03501129292589278,TP_v1,10
SCHW,5,2017-03-22,40.220001220703125,2017-03-28,40.4900016784668,376.14419021962794,101.55910354444495,0.006713089248358672,TP_v1,10
WFC,5,2017-03-22,55.529998779296875,2017-03-28,55.959999084472656,272.39804079802093,117.1312406724337,0.0077435677044548346,TP_v1,10
JPM,5,2017-03-22,86.88999938964844,2017-03-28,88.5999984741211,174.0225008807134,297.5783171836629,0.019680044843876088,TP_v1,10
AMGN,5,2017-03-24,166.69000244140625,2017-03-30,164.3800048828125,90.83806259287988,-209.83570281693937,-0.013858045022260623,TP_v1,10
NOW,5,2017-03-24,17.007999420166016,2017-03-30,17.38800048828125,866.5242846295149,329.2801537070045,0.022342490655583802,TP_v1,10
GS,5,2017-03-28,225.5800018310547,2017-04-03,228.9600067138672,67.8037076839247,229.1768630444567,0.01498361936065562,TP_v1,10
MS,5,2017-03-28,41.58000183105469,2017-04-03,42.709999084472656,368.46046703228075,416.35931573957896,0.02717645992439599,TP_v1,10
SCHW,5,2017-03-28,39.38999938964844,2017-04-03,40.56999969482422,389.7973350765319,459.9609743470137,0.029956850049758676,TP_v1,10
BAC,5,2017-03-28,23.010000228881836,2017-04-03,23.59000015258789,669.1436085907131,388.1032419310068,0.025206428419676685,TP_v1,10
COF,5,2017-03-28,82.01000213623047,2017-04-03,85.80000305175781,188.128812200926,713.0083704785811,0.046213886316349706,TP_v1,10
AMD,5,2017-03-28,13.75,2017-04-03,14.640000343322754,1125.0240028570022,1001.2717487890695,0.06472729769620034,TP_v1,10
NKE,5,2017-03-28,55.9900016784668,2017-04-03,55.560001373291016,276.162339427209,-118.7498902317584,-0.0076799480672484766,TP_v1,10
CAT,5,2017-03-28,91.55999755859375,2017-04-03,92.2699966430664,167.74504407385456,119.0988277172637,0.007754468145527049,TP_v1,10
ACN,5,2017-03-30,120.88999938964844,2017-04-05,117.63999938964844,129.87102477218667,-422.0808305096052,-0.026883944217128475,TP_v1,10
NVDA,5,2017-04-05,2.500499963760376,2017-04-11,2.453000068664551,6233.580704490276,-296.09442953464713,-0.018996159081879127,TP_v1,10
GM,5,2017-04-06,34.02000045776367,2017-04-12,33.939998626708984,458.51264832361437,-36.68185142762377,-0.0023516116983599566,TP_v1,10
AMD,5,2017-04-07,13.329999923706055,2017-04-13,12.3100004196167,1168.6185676080984,-1191.9903594298721,-0.07651909301780191,TP_v1,10
NVDA,5,2017-04-11,2.413749933242798,2017-04-18,2.4822499752044678,6432.313167120354,440.61372185834625,0.028379096367137757,TP_v1,10
AMD,5,2017-04-13,12.510000228881836,2017-04-20,13.109999656677246,1232.4177264790778,739.4499306923663,0.04796158407816753,TP_v1,10
FDX,5,2017-04-13,186.49000549316406,2017-04-20,186.47999572753906,82.5400678637036,-0.8262067339856003,-5.367454196014698e-05,TP_v1,10
SCHW,5,2017-04-17,37.63999938964844,2017-04-21,38.33000183105469,411.9116568655025,284.2200488808903,0.0183316273271783,TP_v1,10
GS,5,2017-04-19,215.8699951171875,2017-04-25,226.6300048828125,71.90207613841542,773.6670414180626,0.049844860374336886,TP_v1,10
LLY,5,2017-04-19,81.12000274658203,2017-04-25,81.19999694824219,191.18222064894235,15.293469112428284,0.000986121781948901,TP_v1,10
FDX,5,2017-04-20,184.63999938964844,2017-04-26,189.5800018310547,84.63376200382962,418.0909909243128,0.026754779342158086,TP_v1,10
COP,5,2017-04-20,48.02000045776367,2017-04-26,48.34000015258789,325.74656803062686,104.23880235983779,0.006663883627108236,TP_v1,10
DHR,5,2017-04-24,73.27127838134766,2017-04-28,73.87411499023438,214.37254594513726,129.23161863597852,0.008227461321872909,TP_v1,10
AMD,5,2017-05-03,10.289999961853027,2017-05-09,10.180000305175781,1528.181696953006,-168.09946200528066,-0.010689956956757563,TP_v1,10
COP,5,2017-05-03,46.25,2017-05-09,46.27000045776367,340.33019413223695,6.806759673443594,0.0004324423300252622,TP_v1,10
CHTR,5,2017-05-04,324.8900146484375,2017-05-10,325.5799865722656,48.27702468321035,33.30979159737217,0.002123709233029958,TP_v1,10
EMR,5,2017-05-05,58.45000076293945,2017-05-11,58.15999984741211,269.8913705500304,-78.26874455243887,-0.004961521158973525,TP_v1,10
TSLA,5,2017-05-05,19.866666793823242,2017-05-11,21.540000915527344,794.7168791782807,1329.8268710232132,0.08422822706345268,TP_v1,10
DIS,5,2017-05-05,111.48999786376953,2017-05-11,109.58000183105469,142.1043254528239,-271.41869784651317,-0.017131546051769475,TP_v1,10
AMD,5,2017-05-09,10.039999961853027,2017-05-15,11.420000076293945,1579.1009462962843,2179.1594866026335,0.13745021112392708,TP_v1,10
COST,5,2017-05-11,170.77999877929688,2017-05-17,169.14999389648438,93.52882494796116,-152.45244134889253,-0.009544471802690357,TP_v1,10
BAC,5,2017-05-18,22.610000610351562,2017-05-24,23.360000610351562,708.2209432729552,531.1657074547165,0.03317116230667527,TP_v1,10
TSLA,5,2017-05-18,20.46666717529297,2017-05-24,20.681333541870117,782.8379010253882,168.04896783200093,0.010488584425523362,TP_v1,10
SCHW,5,2017-05-18,38.4900016784668,2017-05-24,39.0099983215332,417.0877804901609,216.8842457189021,0.013509914793204958,TP_v1,10
GS,5,2017-05-18,214.0,2017-05-24,223.8300018310547,74.98614940659205,737.1139859705399,0.04593458799558259,TP_v1,10
MS,5,2017-05-18,41.0,2017-05-24,42.630001068115234,391.60327789762465,638.3137612505543,0.03975612361256675,TP_v1,10
NFLX,5,2017-05-18,15.361000061035156,2017-05-24,15.774999618530273,1046.0174523372257,433.05076239978007,0.02695134143936828,TP_v1,10
AMD,5,2017-05-24,11.050000190734863,2017-05-31,11.1899995803833,1473.785830011365,206.32911667410735,0.012669627803791661,TP_v1,10
