signal_breakout_date,retest_date,entry_date,exit_date,year,entry_open,exit_close,mae,mfe,net_ret,ticker
2021-02-12,2021-02-19,2021-02-22,2021-03-19,2021,103.3499984741211,102.16000366210938,-0.031436870801018535,0.02990324067303729,-0.011898953566490067,GOOG
2021-02-16,2021-02-17,2021-02-18,2021-03-17,2021,105.51950073242188,104.55400085449219,-0.051350724463315234,0.01058807639726611,-0.009527237394072574,GOOG
2021-04-08,2021-04-12,2021-04-13,2021-05-10,2021,113.07350158691406,117.08300018310547,-0.0054300822426904816,0.08441761123072555,0.0350992633572389,GOOG
2021-04-09,2021-04-13,2021-04-14,2021-05-11,2021,113.75800323486328,115.43800354003906,-0.01141458204355339,0.07789248226533685,0.014414036619982307,GOOG
2021-04-28,2021-05-04,2021-05-05,2021-06-02,2021,118.4209976196289,121.06400299072266,-0.0584228753117334,0.03146573659534346,0.02197723274379415,GOOG
2021-04-29,2021-05-06,2021-05-07,2021-06-04,2021,120.0,122.58799743652344,-0.07081247965494797,0.022441228230794197,0.02122977367541612,GOOG
2021-10-27,2021-10-28,2021-10-29,2021-11-26,2021,145.52000427246094,142.80599975585938,-0.020852803964936273,0.04349918667678754,-0.018922663431051534,GOOG
2021-10-29,2021-11-03,2021-11-04,2021-12-02,2021,147.1999969482422,143.77650451660156,-0.04224186445820566,0.03158973676411447,-0.023525964566201596,GOOG
2021-11-04,2021-11-09,2021-11-10,2021-12-08,2021,148.00975036621094,148.7205047607422,-0.04974501459644143,0.02594596455843612,0.004531213441026916,GOOG
2021-11-05,2021-11-09,2021-11-10,2021-12-08,2021,148.00975036621094,148.7205047607422,-0.04974501459644143,0.02594596455843612,0.004531213441026916,GOOG
2023-04-06,2023-04-14,2023-04-17,2023-05-12,2023,105.43000030517578,117.91999816894531,-0.020487561944959376,0.123399431836972,0.11806541325499142,GOOG
2023-05-12,2023-05-15,2023-05-16,2023-06-13,2023,116.83000183105469,124.43000030517578,0.0,0.10887615356796143,0.0646983171215656,GOOG
2023-05-18,2023-05-24,2023-05-25,2023-06-23,2023,125.20999908447266,123.0199966430664,-0.04480473325909684,0.034661800167869794,-0.017807254313736864,GOOG
2023-05-22,2023-05-25,2023-05-26,2023-06-26,2023,124.06500244140625,119.08999633789062,-0.04090601279787631,0.04421070005573924,-0.040415892370907036,GOOG
2023-07-26,2023-08-02,2023-08-03,2023-08-30,2023,128.3699951171875,136.92999267578125,-0.010672237822684671,0.06952561650882894,0.0663602919434425,GOOG
2023-08-23,2023-08-29,2023-08-30,2023-09-27,2023,135.57000732421875,131.4600067138672,-0.05443685538175902,0.032160397698699716,-0.03060697976384219,GOOG
2023-08-30,2023-09-07,2023-09-08,2023-10-05,2023,135.8699951171875,135.99000549316406,-0.05652456724648647,0.02988148748435604,0.0005887878346566566,GOOG
2023-08-31,2023-09-08,2023-09-11,2023-10-06,2023,137.3800048828125,138.72999572753906,-0.06689475989788674,0.01856156429128042,0.0095341397246953,GOOG
2023-10-09,2023-10-10,2023-10-11,2023-11-07,2023,139.85000610351562,132.39999389648438,-0.13149807805822233,0.0180908020656374,-0.05354980968177003,GOOG
2023-10-11,2023-10-12,2023-10-13,2023-11-09,2023,140.64999389648438,131.69000244140625,-0.1364379356186476,0.009527278029360708,-0.06397946858305137,GOOG
2024-04-01,2024-04-02,2024-04-03,2024-04-30,2024,154.9199981689453,164.63999938964844,-0.02478056133472839,0.13878130812107003,0.062475805699623965,GOOG
2024-04-09,2024-04-10,2024-04-11,2024-05-08,2024,158.33999633789062,171.16000366210938,-0.035190041023535734,0.11418468011375182,0.08070224564131845,GOOG
2024-05-17,2024-05-24,2024-05-28,2024-06-25,2024,175.74000549316406,185.5800018310547,-0.027142392872216425,0.05695911115255603,0.05575782903734461,GOOG
2024-05-20,2024-05-22,2024-05-23,2024-06-21,2024,178.77999877929688,180.25999450683594,-0.043684962590447074,0.020874788311825432,0.00805366743495628,GOOG
2024-12-16,2024-12-17,2024-12-18,2025-01-17,2024,196.8300018310547,197.5500030517578,-0.053142339158465,0.02697758222423574,0.003454413077865759,GOOG
2025-01-21,2025-01-23,2025-01-24,2025-02-21,2025,199.85000610351562,181.5800018310547,-0.09367025593687894,0.04428316524615239,-0.09160956478371218,GOOG
2025-01-24,2025-01-30,2025-01-31,2025-02-28,2025,203.71499633789062,172.22000122070312,-0.17340400845920345,0.024470464619517962,-0.15478438012135787,GOOG
2025-01-30,2025-02-03,2025-02-04,2025-03-04,2025,204.5,172.61000061035156,-0.18073352916316476,0.020537882387492434,-0.15612164770999637,GOOG
2025-01-31,2025-02-03,2025-02-04,2025-03-04,2025,204.5,172.61000061035156,-0.18073352916316476,0.020537882387492434,-0.15612164770999637,GOOG
2025-07-22,2025-07-23,2025-07-24,2025-08-20,2025,198.11000061035156,200.19000244140625,-0.047498882606220594,0.04653980713895045,0.010296279335639813,GOOG
2025-07-24,2025-07-28,2025-07-29,2025-08-25,2025,193.3000030517578,209.16000366210938,-0.02379723761454844,0.09203307297087515,0.08183323174330814,GOOG
2025-07-25,2025-07-28,2025-07-29,2025-08-25,2025,193.3000030517578,209.16000366210938,-0.02379723761454844,0.09203307297087515,0.08183323174330814,GOOG
2025-07-29,2025-08-04,2025-08-05,2025-09-02,2025,195.5449981689453,211.99000549316406,-0.005512812599564043,0.1012298875159312,0.08388519151083829,GOOG
2025-07-30,2025-08-06,2025-08-07,2025-09-04,2025,197.7100067138672,232.66000366210938,-0.012594230987851285,0.17733041509291847,0.1765538651842562,GOOG
2025-08-12,2025-08-13,2025-08-14,2025-09-11,2025,202.55999755859375,240.77999877929688,-0.025177680224108934,0.1975217725506313,0.1884687613823275,GOOG
2025-08-15,2025-08-18,2025-08-19,2025-09-16,2025,203.90499877929688,251.4199981689453,-0.031607817876037614,0.2419018525466885,0.23280617714275165,GOOG
2025-08-25,2025-08-26,2025-08-27,2025-09-24,2025,206.4600067138672,247.8300018310547,-0.0003390841903622155,0.24334013300111756,0.2001646347021926,GOOG
2025-08-28,2025-09-02,2025-09-03,2025-09-30,2025,226.47999572753906,243.5500030517578,-0.006004948057256598,0.13343349103488866,0.07518767172386376,GOOG
2025-09-11,2025-09-12,2025-09-15,2025-10-10,2025,245.13999938964844,237.49000549316406,-0.0344905027825162,0.04715677917175909,-0.0313672455360966,GOOG
2025-09-18,2025-09-22,2025-09-23,2025-10-20,2025,253.65499877929688,257.0199890136719,-0.06690189943967395,0.01665650637223104,0.013107283927762392,GOOG
2025-09-19,2025-09-22,2025-09-23,2025-10-20,2025,253.65499877929688,257.0199890136719,-0.06690189943967395,0.01665650637223104,0.013107283927762392,GOOG
2025-11-03,2025-11-05,2025-11-06,2025-12-04,2025,285.7349853515625,318.3900146484375,-0.05013380378264831,0.15026171199632943,0.11413634396176486,GOOG
2025-11-05,2025-11-06,2025-11-07,2025-12-05,2025,284.2099914550781,322.0899963378906,-0.045037078842430134,0.1564337050398299,0.13313163994093524,GOOG
2025-11-06,2025-11-10,2025-11-11,2025-12-09,2025,288.20001220703125,317.75,-0.05825818124136861,0.1404233154287,0.10238701874653833,GOOG
2025-11-10,2025-11-12,2025-11-13,2025-12-11,2025,282.9849853515625,313.70001220703125,-0.040903165498597405,0.16143975984950476,0.10839041162954355,GOOG
2020-08-20,2020-08-21,2020-08-24,2020-09-21,2020,79.62349700927734,71.50700378417969,-0.11917957236448429,0.08391371324874042,-0.10241254504617658,GOOGL
2020-11-04,2020-11-10,2020-11-11,2020-12-09,2020,87.41999816894531,88.89299774169922,-0.021859935065490443,0.05458132845722319,0.016388376060863852,GOOGL
2020-11-05,2020-11-06,2020-11-09,2020-12-07,2020,89.79900360107422,90.85150146484375,-0.04777336878464011,0.026642770027701435,0.011272646357406657,GOOGL
2020-11-13,2020-11-16,2020-11-17,2020-12-15,2020,88.39299774169922,88.05400085449219,-0.032626962879796384,0.04297286163022873,-0.004286664821775088,GOOGL
2020-11-27,2020-12-01,2020-12-02,2020-12-30,2020,89.76799774169922,86.8125,-0.05645665405214706,0.026997372359898186,-0.033361894875043485,GOOGL
2020-12-01,2020-12-02,2020-12-03,2020-12-31,2020,91.0270004272461,87.63200378417969,-0.06950688750928147,0.012792878706565869,-0.03772772993011708,GOOGL
2020-12-02,2020-12-08,2020-12-09,2021-01-07,2020,90.51799774169922,88.71700286865234,-0.0642745193067481,0.0099483537902334,-0.020333947281440223,GOOGL
2021-01-21,2021-01-22,2021-01-25,2021-02-22,2021,95.63700103759766,102.71299743652344,-0.060363693569209564,0.1215011200739542,0.0735544322172541,GOOGL
2021-01-22,2021-01-25,2021-01-26,2021-02-23,2021,94.29949951171875,103.00599670410156,-0.04703631643433703,0.1374079856155619,0.09188446967221298,GOOGL
2021-01-25,2021-01-26,2021-01-27,2021-02-24,2021,93.74549865722656,104.19049835205078,-0.0414046572874186,0.14412964164132225,0.11096831823889963,GOOGL
2021-02-05,2021-02-10,2021-02-11,2021-03-11,2021,104.55000305175781,105.0270004272461,-0.048192304228866334,0.025891923992405586,0.004178993618963567,GOOGL
2021-02-12,2021-02-17,2021-02-18,2021-03-17,2021,105.25,104.11100006103516,-0.0545225890968305,0.008071283263435314,-0.01119977143502271,GOOGL
2021-02-16,2021-02-17,2021-02-18,2021-03-17,2021,105.25,104.11100006103516,-0.0545225890968305,0.008071283263435314,-0.01119977143502271,GOOGL
2021-04-08,2021-04-09,2021-04-12,2021-05-07,2021,112.70600128173828,117.59649658203125,-0.011667545884438413,0.0786382167906654,0.04302907266416778,GOOGL
2021-04-09,2021-04-13,2021-04-14,2021-05-11,2021,113.37149810791016,113.50299835205078,-0.014778837629961905,0.07230655211442882,0.0008069409582502907,GOOGL
2021-04-28,2021-05-05,2021-05-06,2021-06-03,2021,115.31649780273438,117.37899780273438,-0.04886983349525009,0.037856694289106985,0.017535646031659358,GOOGL
2021-10-27,2021-10-28,2021-10-29,2021-11-26,2021,145.0780029296875,142.18299865722656,-0.022301824432741313,0.04058853795481454,-0.020227737206577667,GOOGL
2021-10-29,2021-11-03,2021-11-04,2021-12-02,2021,147.12449645996094,142.96600341796875,-0.046967050548172296,0.02611400949870002,-0.028533129970883087,GOOGL
2021-11-04,2021-11-09,2021-11-10,2021-12-08,2021,147.5,148.18649291992188,-0.04983054985434321,0.02350174208818845,0.004382408622029876,GOOGL
2021-11-05,2021-11-09,2021-11-10,2021-12-08,2021,147.5,148.18649291992188,-0.04983054985434321,0.02350174208818845,0.004382408622029876,GOOGL
2021-11-08,2021-11-09,2021-11-10,2021-12-08,2021,147.5,148.18649291992188,-0.04983054985434321,0.02350174208818845,0.004382408622029876,GOOGL
2023-04-06,2023-04-14,2023-04-17,2023-05-12,2023,104.66000366210938,117.51000213623047,-0.01939620043627366,0.1277469391301762,0.1223729272638332,GOOGL
2023-05-12,2023-05-16,2023-05-17,2023-06-14,2023,119.61000061035156,123.66999816894531,-0.00601957375661788,0.07883950027306619,0.033603590554909024,GOOGL
2023-05-18,2023-05-24,2023-05-25,2023-06-23,2023,124.5199966430664,122.33999633789062,-0.04569543017513844,0.036299363675883045,-0.017825601132287927,GOOGL
2023-05-22,2023-05-25,2023-05-26,2023-06-26,2023,123.16999816894531,118.33999633789062,-0.039782427528803344,0.04765766992328735,-0.03953244503158326,GOOGL
2023-08-30,2023-09-07,2023-09-08,2023-10-05,2023,134.91000366210938,135.07000732421875,-0.05700098015463961,0.031502482281776434,0.0008893771500211312,GOOGL
2023-08-31,2023-09-08,2023-09-11,2023-10-06,2023,136.5399932861328,137.5800018310547,-0.06825833106567347,0.01918859312147525,0.007322851450545675,GOOGL
2023-09-08,2023-09-11,2023-09-12,2023-10-09,2023,136.25999450683594,138.4199981689453,-0.06634370798891598,0.021282909674034567,0.015556235306444899,GOOGL
2023-09-11,2023-09-13,2023-09-14,2023-10-11,2023,137.60000610351562,140.5500030517578,-0.07543607865106983,0.025508679877495055,0.02114515927323324,GOOGL
2023-10-09,2023-10-16,2023-10-17,2023-11-13,2023,138.6300048828125,132.08999633789062,-0.13287170994411168,0.015076074906419823,-0.047457687076775334,GOOGL
2023-10-11,2023-10-12,2023-10-13,2023-11-09,2023,139.3800048828125,130.24000549316406,-0.13753770359283268,0.009613978267666523,-0.06585365185148795,GOOGL
2024-04-01,2024-04-02,2024-04-03,2024-04-30,2024,153.60000610351562,162.77999877929688,-0.02604166563186383,0.13743489434580436,0.05949741122664909,GOOGL
2024-04-09,2024-04-10,2024-04-11,2024-05-08,2024,156.91000366210938,169.3800048828125,-0.038493457421162613,0.11344084275269295,0.07920729580473673,GOOGL
2024-05-17,2024-05-24,2024-05-28,2024-06-25,2024,174.4499969482422,184.02999877929688,-0.028718799624412483,0.05640582694197516,0.05467989911116233,GOOGL
2024-05-20,2024-05-21,2024-05-22,2024-06-20,2024,176.63999938964844,176.3000030517578,-0.04076085242935146,0.021342868464037545,-0.0021510038446932445,GOOGL
2024-12-16,2024-12-17,2024-12-18,2025-01-17,2024,195.22000122070312,196.0,-0.05122425948914244,0.02960761573176307,0.003790200648791986,GOOGL
2025-01-21,2025-01-23,2025-01-24,2025-02-21,2025,198.10000610351562,179.66000366210938,-0.0960121337024199,0.04517918562589762,-0.09327681138749144,GOOGL
2025-01-22,2025-01-24,2025-01-27,2025-02-24,2025,192.41000366210938,179.25,-0.07026663902674923,0.0760875168182924,-0.06859639043237498,GOOGL
2025-01-24,2025-01-30,2025-01-31,2025-02-28,2025,202.0,170.27999877929688,-0.17440591944326267,0.02500001510771188,-0.15721216325464382,GOOGL
2025-01-30,2025-02-03,2025-02-04,2025-03-04,2025,203.38999938964844,170.9199981689453,-0.18481732853480592,0.017995003063536297,-0.15982499050318355,GOOGL
2025-01-31,2025-02-03,2025-02-04,2025-03-04,2025,203.38999938964844,170.9199981689453,-0.18481732853480592,0.017995003063536297,-0.15982499050318355,GOOGL
2025-07-22,2025-07-23,2025-07-24,2025-08-20,2025,197.02999877929688,199.32000732421875,-0.04674410755792924,0.047759243366031656,0.011418465155343283,GOOGL
2025-07-24,2025-07-25,2025-07-28,2025-08-22,2025,193.64999389648438,206.08999633789062,-0.03010579269825353,0.0768912980064842,0.06402645134606644,GOOGL
2025-07-25,2025-07-28,2025-07-29,2025-08-25,2025,192.42999267578125,208.49000549316406,-0.023956688286787542,0.09400827462046912,0.08324247039266752,GOOGL
2025-07-29,2025-08-04,2025-08-05,2025-09-02,2025,194.7100067138672,211.35000610351562,-0.005341320471783484,0.10240864103055403,0.08524623230789574,GOOGL
2025-07-30,2025-08-06,2025-08-07,2025-09-04,2025,197.05999755859375,232.3000030517578,-0.013853627125552603,0.17918399470239854,0.17860770209670185,GOOGL
2025-08-12,2025-08-13,2025-08-14,2025-09-11,2025,201.5,240.3699951171875,-0.02431758757560487,0.20223325062034747,0.19268556528973546,GOOGL
2025-08-15,2025-08-18,2025-08-19,2025-09-16,2025,203.02999877929688,251.16000366210938,-0.031670160638531786,0.24631825251202977,0.23683824265905762,GOOGL
2025-08-25,2025-08-26,2025-08-27,2025-09-24,2025,205.6999969482422,247.13999938964844,-0.00024308727515631734,0.244530888663135,0.20124442473048543,GOOGL
2025-08-28,2025-09-02,2025-09-03,2025-09-30,2025,226.2100067138672,243.10000610351562,-0.006277412075454958,0.13169175722546234,0.0744817172328518,GOOGL
2025-09-11,2025-09-12,2025-09-15,2025-10-10,2025,244.66000366210938,236.57000732421875,-0.036050058007845553,0.0463500211238117,-0.03322705662992287,GOOGL
2025-09-18,2025-09-22,2025-09-23,2025-10-20,2025,253.0399932861328,256.54998779296875,-0.0679734326770739,0.016953815206917744,0.013712141780200193,GOOGL
2025-09-19,2025-09-22,2025-09-23,2025-10-20,2025,253.0399932861328,256.54998779296875,-0.0679734326770739,0.016953815206917744,0.013712141780200193,GOOGL
2025-11-03,2025-11-05,2025-11-06,2025-12-04,2025,285.3299865722656,317.6199951171875,-0.05127387605133127,0.15245505921959146,0.11301913461542967,GOOGL
2025-11-05,2025-11-06,2025-11-07,2025-12-05,2025,283.2099914550781,321.2699890136719,-0.044172097120490084,0.16108187032103216,0.13423718781781613,GOOGL
2025-11-06,2025-11-10,2025-11-11,2025-12-09,2025,287.75,317.0799865722656,-0.059252781209274574,0.1427627682789423,0.10178262700165286,GOOGL
2025-11-10,2025-11-12,2025-11-13,2025-12-11,2025,282.3399963378906,312.42999267578125,-0.04122683389472459,0.16465959778060646,0.10642441113340584,GOOGL
2016-11-15,2016-11-17,2016-11-18,2016-12-16,2016,209.8699951171875,238.89999389648438,-0.0032877612686890156,0.17010536540536458,0.13811996499933654,GS
2016-11-23,2016-11-25,2016-11-28,2016-12-23,2016,210.0,240.97000122070312,-0.0019047328404018238,0.16938098725818462,0.14727169422294595,GS
2016-12-08,2016-12-13,2016-12-14,2017-01-12,2016,235.6699981689453,243.83999633789062,-0.001272979395293028,0.044681117075191734,0.034494455564964666,GS
2016-12-15,2016-12-20,2016-12-21,2017-01-20,2016,242.24000549316406,232.1999969482422,-0.048299256694664394,0.02282859417889549,-0.04160822387666596,GS
2020-11-10,2020-11-11,2020-11-12,2020-12-10,2020,215.22000122070312,244.39999389648438,-0.013102905437338497,0.14004274332635358,0.13538372286990286,GS
2020-11-11,2020-11-13,2020-11-16,2020-12-14,2020,223.52999877929688,237.7899932861328,-0.023263083150536823,0.09766027803994493,0.06360990643920705,GS
2020-11-16,2020-11-17,2020-11-18,2020-12-16,2020,225.0,243.77000427246094,-0.012844441731770795,0.09048889160156248,0.08323706458297453,GS
2020-11-17,2020-11-19,2020-11-20,2020-12-18,2020,223.0,242.1300048828125,-0.0016591709290919576,0.10282507926359297,0.0855977261358285,GS
2020-12-02,2020-12-04,2020-12-07,2021-01-05,2020,238.5399932861328,270.92999267578125,-0.012953787309720077,0.14655826149844842,0.13560529971531032,GS
2020-12-04,2020-12-07,2020-12-08,2021-01-06,2020,237.00999450683594,285.54998779296875,-0.001814238579583849,0.21674195842612431,0.20461542593814674,GS
2020-12-09,2020-12-10,2020-12-11,2021-01-11,2020,240.80999755859375,293.8299865722656,-0.015406301618251628,0.22872811614244437,0.21998916061435358,GS
2020-12-10,2020-12-16,2020-12-17,2021-01-15,2020,245.0,301.010009765625,-0.018122458944515252,0.26289797413105864,0.22843037207421846,GS
2020-12-28,2020-12-29,2020-12-30,2021-01-28,2020,258.80999755859375,275.0199890136719,-0.00378660405537945,0.1955102452796862,0.06247340573967897,GS
2021-01-04,2021-01-05,2021-01-06,2021-02-03,2021,276.2900085449219,288.54998779296875,-0.020521963344224514,0.11987402400692515,0.0442256120666733,GS
2021-01-07,2021-01-08,2021-01-11,2021-02-08,2021,286.79998779296875,300.1499938964844,-0.05641559750504954,0.07883548407073859,0.04640543431416311,GS
2021-01-12,2021-01-19,2021-01-20,2021-02-17,2021,295.82000732421875,312.739990234375,-0.085186977158756,0.06476912713043781,0.05705780993865739,GS
2021-02-16,2021-02-18,2021-02-19,2021-03-18,2021,310.2300109863281,348.0,0.0,0.15027558091161608,0.1216115638279045,GS
2021-02-17,2021-02-19,2021-02-22,2021-03-19,2021,313.0,344.20001220703125,-0.007731672293081027,0.14009586614541725,0.09954639386311182,GS
2021-02-19,2021-02-22,2021-02-23,2021-03-22,2021,317.9800109863281,339.3299865722656,-0.02327197986788132,0.12224037289834166,0.06701249952740951,GS
2021-02-22,2021-02-23,2021-02-24,2021-03-23,2021,320.1700134277344,331.7699890136719,-0.011587662232751983,0.11456411012101331,0.03610348574643041,GS
2021-02-24,2021-02-26,2021-03-01,2021-03-26,2021,325.0,327.3900146484375,-0.026276949368990388,0.09800001878004805,0.007230369357078104,GS
2021-03-02,2021-03-08,2021-03-09,2021-04-06,2021,328.6199951171875,327.05999755859375,-0.03316899171822274,0.08590472705795382,-0.004868541815865046,GS
2021-03-03,2021-03-08,2021-03-09,2021-04-06,2021,328.6199951171875,327.05999755859375,-0.03316899171822274,0.08590472705795382,-0.004868541815865046,GS
2021-03-11,2021-03-15,2021-03-16,2021-04-13,2021,345.2799987792969,327.67999267578125,-0.07981927031982561,0.033509057475449966,-0.05108603001991452,GS
2021-03-12,2021-03-15,2021-03-16,2021-04-13,2021,345.2799987792969,327.67999267578125,-0.07981927031982561,0.033509057475449966,-0.05108603001991452,GS
2021-04-29,2021-05-04,2021-05-05,2021-06-02,2021,352.0,383.44000244140625,-0.009801171042702395,0.09281253814697266,0.08919948423784518,GS
2021-05-06,2021-05-13,2021-05-14,2021-06-11,2021,362.0,378.04998779296875,-0.023895010763768987,0.08635361813708564,0.04422404229868171,GS
2021-05-07,2021-05-14,2021-05-17,2021-06-14,2021,367.7799987792969,372.9200134277344,-0.03923539269040188,0.0692805782557484,0.013866271520837747,GS
2021-05-27,2021-05-28,2021-06-01,2021-06-28,2021,377.70001220703125,368.7099914550781,-0.0782896647300354,0.041196709175812085,-0.023906651647050303,GS
2021-06-02,2021-06-03,2021-06-04,2021-07-01,2021,389.67999267578125,374.989990234375,-0.10662592017532413,0.009187069280260252,-0.03779831336476602,GS
2021-06-03,2021-06-08,2021-06-09,2021-07-07,2021,383.1600036621094,367.6700134277344,-0.09142394416038313,0.016912023500350815,-0.04052922930725111,GS
2021-08-11,2021-08-16,2021-08-17,2021-09-14,2021,403.8399963378906,403.69000244140625,-0.03201761289875504,0.041897814929597654,-0.00047044495173365064,GS
2022-08-12,2022-08-15,2022-08-16,2022-09-13,2022,352.989990234375,328.3900146484375,-0.08425165318322059,0.009858667618357853,-0.06979965515870579,GS
2022-08-15,2022-08-16,2022-08-17,2022-09-14,2022,351.8999938964844,327.260009765625,-0.08141515883319994,0.010485940623493395,-0.07012953102664254,GS
2022-11-11,2022-11-17,2022-11-18,2022-12-16,2022,381.2799987792969,346.3500061035156,-0.0993233194461598,0.021401604301915622,-0.09171254337197743,GS
2023-07-24,2023-07-26,2023-07-27,2023-08-23,2023,358.1300048828125,322.3299865722656,-0.11205429407107026,0.006729410072462416,-0.1000698529161651,GS
2024-04-23,2024-04-25,2024-04-26,2024-05-23,2024,420.2300109863281,458.1499938964844,-0.0014039843001831809,0.12195702034633449,0.09013678029716599,GS
2024-08-23,2024-08-29,2024-08-30,2024-09-27,2024,507.8299865722656,498.510009765625,-0.09914730700679597,0.006616418797597889,-0.01843059378580625,GS
2024-08-29,2024-08-30,2024-09-03,2024-09-30,2024,507.4700012207031,495.1099853515625,-0.09850826672340363,0.004394370073036669,-0.02443401020574576,GS
2024-11-22,2024-11-25,2024-11-26,2024-12-24,2024,600.1300048828125,582.7899780273438,-0.09271326911791777,0.02099541013350592,-0.02895947132227783,GS
2024-11-25,2024-11-26,2024-11-27,2024-12-26,2024,607.6799926757812,581.22998046875,-0.10398565561318451,0.008310274904283599,-0.043590608073553305,GS
2025-01-17,2025-01-21,2025-01-22,2025-02-19,2025,633.4400024414062,668.1500244140625,-0.017302383699188684,0.06117390731663552,0.05473119350714373,GS
2025-01-21,2025-01-27,2025-01-28,2025-02-25,2025,632.2000122070312,614.9099731445312,-0.04144259997016786,0.06325528228759225,-0.02741140540933229,GS
2025-01-23,2025-01-24,2025-01-27,2025-02-24,2025,625.0,626.1400146484375,-0.016320019531249952,0.07550400390625,0.001759967118552197,GS
2025-01-30,2025-01-31,2025-02-03,2025-03-03,2025,626.0,605.260009765625,-0.044217240696136195,0.07378594639202274,-0.03319381207369565,GS
2025-02-06,2025-02-10,2025-02-11,2025-03-11,2025,646.780029296875,531.4299926757812,-0.19117786389985547,0.03928688579354378,-0.1784014090823901,GS
2019-08-21,2019-08-28,2019-08-29,2019-09-26,2019,223.89999389648438,229.7899932861328,-0.01442606438404992,0.05176423364280258,0.02612539991561813,HD
2020-05-27,2020-05-29,2020-06-01,2020-06-26,2020,249.41000366210938,241.00999450683594,-0.06054290478249025,0.039613506827085976,-0.033837184907019924,HD
2020-05-29,2020-06-02,2020-06-03,2020-06-30,2020,251.8000030517578,250.50999450683594,-0.06945990977438143,0.029745851478899743,-0.00528158418236746,HD
2020-06-02,2020-06-04,2020-06-05,2020-07-02,2020,252.33999633789062,248.5,-0.07145121281191658,0.027542253736601463,-0.015374847020902749,HD
2020-06-05,2020-06-08,2020-06-09,2020-07-07,2020,255.3300018310547,247.35000610351562,-0.0823248506705817,0.015509367036653288,-0.03140785459185269,HD
2020-06-08,2020-06-09,2020-06-10,2020-07-08,2020,257.45001220703125,249.1699981689453,-0.08988158303068638,0.007147004275187108,-0.03231449739240244,HD
2020-07-14,2020-07-15,2020-07-16,2020-08-12,2020,256.760009765625,281.5799865722656,-0.002960000532476803,0.10207972604068316,0.09650274890657773,HD
2020-07-15,2020-07-16,2020-07-17,2020-08-13,2020,260.0299987792969,281.6600036621094,-0.008883581007722019,0.08822059973502072,0.08302251484006296,HD
2020-07-16,2020-07-17,2020-07-20,2020-08-14,2020,259.0400085449219,280.54998779296875,-0.003937691080924677,0.09237952395925508,0.08287647085568572,HD
2020-07-17,2020-07-20,2020-07-21,2020-08-17,2020,261.6199951171875,288.239990234375,-0.0038605985187507574,0.10549654697131516,0.10158995418602745,HD
2021-03-19,2021-03-22,2021-03-23,2021-04-20,2021,289.6099853515625,323.9599914550781,-0.002313397134228512,0.13542351163442556,0.11846151240821645,HD
2021-03-23,2021-03-24,2021-03-25,2021-04-22,2021,293.0299987792969,321.4599914550781,-0.0019452183277933743,0.12217175013515402,0.09687764133779253,HD
2021-03-31,2021-04-01,2021-04-05,2021-04-30,2021,309.8399963378906,323.6700134277344,-0.00032276692711608046,0.06128966711471873,0.044504025214039844,HD
2021-12-06,2021-12-10,2021-12-13,2022-01-10,2021,415.3999938964844,387.4599914550781,-0.08305248075809368,0.005873862487379533,-0.06735352860358079,HD
2024-08-23,2024-08-27,2024-08-28,2024-09-25,2024,373.0,396.92999267578125,-0.04134051857301446,0.07536189102295587,0.06404480369894716,HD
2024-11-26,2024-11-29,2024-12-02,2024-12-30,2024,429.0,389.42999267578125,-0.10710958556417538,0.017156143010635283,-0.09232671512800972,HD
2025-08-22,2025-08-26,2025-08-27,2025-09-24,2025,408.7900085449219,409.7699890136719,-0.014775333101758381,0.043934516694784875,0.0022993088454357213,HD
2016-03-11,2016-03-16,2016-03-17,2016-04-14,2016,98.5447998046875,102.9028091430664,-0.009938865621427095,0.04850917402781452,0.04380883791105261,HON
2020-08-26,2020-09-01,2020-09-02,2020-09-30,2020,159.0292205810547,155.14608764648438,-0.0704083873761423,0.030166552182810058,-0.024666156302042497,HON
2020-08-27,2020-08-31,2020-09-01,2020-09-29,2020,154.37322998046875,155.0518341064453,-0.042371338392275026,0.06123700257507059,0.004136218447255313,HON
2020-08-28,2020-09-01,2020-09-02,2020-09-30,2020,159.0292205810547,155.14608764648438,-0.0704083873761423,0.030166552182810058,-0.024666156302042497,HON
2020-10-08,2020-10-15,2020-10-16,2020-11-12,2020,163.3364715576172,185.9001007080078,-0.08009234317154434,0.21177151230720703,0.13788023783585657,HON
2020-10-09,2020-10-16,2020-10-19,2020-11-13,2020,164.55230712890625,189.952880859375,-0.08688930926085625,0.2028180376665647,0.1540998857760698,HON
2020-10-12,2020-10-16,2020-10-19,2020-11-13,2020,164.55230712890625,189.952880859375,-0.08688930926085625,0.2028180376665647,0.1540998857760698,HON
2020-10-22,2020-10-23,2020-10-26,2020-11-20,2020,163.24221801757812,190.3864288330078,-0.07956120267236433,0.21247117049698439,0.16601643138592803,HON
2020-11-03,2020-11-04,2020-11-05,2020-12-03,2020,170.0188446044922,196.2488250732422,-0.000942350158471883,0.16414438419885213,0.15402351462495223,HON
2020-11-10,2020-11-12,2020-11-13,2020-12-11,2020,187.40811157226562,202.29029846191406,0.0,0.0825789624439972,0.07918869141423213,HON
2020-11-16,2020-11-19,2020-11-20,2020-12-18,2020,190.16964721679688,197.9641876220703,-0.006294252135006784,0.07399519439927493,0.04077267358529779,HON
