signal_date,entry_date,strategy,ticker,side,shares,entry_fill_est,planned_exit_date
2018-10-10,2018-10-11,TP_v2,QCOM,BUY,2.678000946785139e-05,66.36999847412109,2018-11-08
2018-10-10,2018-10-11,TP_v2,MSFT,BUY,1.9295048782989286e-05,105.36999847412109,2018-11-08
2018-10-10,2018-10-11,TP_v2,AAPL,BUY,3.407374346249986e-05,53.65000106811524,2018-11-08
2018-10-10,2018-10-11,TP_v2,BA,BUY,5.355833545150735e-06,363.46000244140623,2018-11-08
2018-10-10,2018-10-11,TP_v2,COP,BUY,2.5848372947409047e-05,74.18000366210937,2018-11-08
2018-10-10,2018-10-11,MR_1A,BLK,BUY,5.8231625526213555e-06,424.1600146484375,2018-10-25
2018-10-10,2018-10-11,MR_1A,PYPL,BUY,2.4715780087803246e-05,76.82999755859375,2018-10-25
2018-10-10,2018-10-11,MR_1A,INTU,BUY,1.0841082503491433e-05,204.65999938964845,2018-10-25
2018-10-10,2018-10-11,MR_1A,MA,BUY,1.2695683480264128e-05,194.66999389648439,2018-10-25
2018-10-10,2018-10-11,MR_1A,NFLX,BUY,4.245117178759713e-05,32.513999481201175,2018-10-25
2018-10-11,2018-10-12,MR_1A,BMY,BUY,5.571586456882472e-06,57.83000137329102,2018-10-26
2018-10-11,2018-10-12,MR_1A,MET,BUY,6.246844522948561e-06,44.220000762939456,2018-10-26
2018-10-11,2018-10-12,MR_1A,CVS,BUY,3.8112892016047844e-06,74.53000213623046,2018-10-26
2018-10-11,2018-10-12,MR_1A,CAT,BUY,1.811851570616138e-06,144.04000427246095,2018-10-26
2018-10-11,2018-10-12,MR_1A,MS,BUY,6.362507384243364e-06,44.31999923706055,2018-10-26
2018-10-11,2018-10-12,MR_1A,FDX,BUY,1.2502764002719813e-06,224.15999938964845,2018-10-26
2018-10-11,2018-10-12,MR_1A,CSCO,BUY,7.347501494432764e-06,44.950000305175784,2018-10-26
2018-10-18,2018-10-19,TP_v2,LOW,BUY,0.009748947783695061,99.79999877929687,2018-11-16
2018-10-23,2018-10-24,TP_v2,TMO,BUY,0.0063299043204124725,234.90999938964845,2018-11-21
2018-10-25,2018-10-26,MR_1A,AMD,BUY,3.601170212429235e-05,18.509999771118164,2018-11-09
2018-10-25,2018-10-26,MR_1A,GD,BUY,1.8506417355675856e-05,168.7300067138672,2018-11-09
2018-10-25,2018-10-26,MR_1A,NVDA,BUY,0.00026460399188424035,4.977749843597412,2018-11-09
2018-10-25,2018-10-26,MR_1A,T,BUY,0.00012537723768284886,22.59552909851074,2018-11-09
2018-10-25,2018-10-26,MR_1A,MMM,BUY,1.7207407745365354e-05,153.28922607421876,2018-11-09
2018-10-26,2018-10-29,MR_1A,GE,BUY,3.903973733172796e-06,54.79755737304688,2018-11-12
2018-10-26,2018-10-29,MR_1A,TXN,BUY,2.829416639898338e-06,93.10000183105468,2018-11-12
2018-10-26,2018-10-29,MR_1A,NOW,BUY,5.1853163389980055e-06,34.43799926757813,2018-11-12
2018-10-26,2018-10-29,MR_1A,UPS,BUY,3.4837703273569003e-06,106.57999755859375,2018-11-12
2018-10-26,2018-10-29,MR_1A,AIG,BUY,6.715838124993631e-06,41.52,2018-11-12
2018-10-26,2018-10-29,MR_1A,CHTR,BUY,8.804988649672267e-07,299.1500048828125,2018-11-12
2018-10-26,2018-10-29,MR_1A,MET,BUY,7.49437700891497e-06,40.27,2018-11-12
2018-11-08,2018-11-09,TP_v2,AAPL,BUY,0.002002960955008472,51.407500762939456,2018-12-11
2018-11-09,2018-11-12,MR_1A,QCOM,BUY,0.00020079068887825108,56.38999893188477,2018-11-27
2018-11-12,2018-11-13,MR_1A,GE,BUY,3.7547639547015935e-06,38.45534851074219,2018-11-28
2018-11-12,2018-11-13,MR_1A,AMD,BUY,5.5331856449126516e-06,19.300000686645507,2018-11-28
2018-11-12,2018-11-13,MR_1A,NVDA,BUY,3.416519425449826e-05,4.857250232696533,2018-11-28
2018-11-12,2018-11-13,MR_1A,GS,BUY,1.6107624301071846e-06,204.41999389648439,2018-11-28
2018-11-12,2018-11-13,MR_1A,NFLX,BUY,5.625638179647694e-06,29.52,2018-11-28
2018-11-12,2018-11-13,MR_1A,NOW,BUY,5.329776343367357e-06,34.88999893188477,2018-11-28
2018-11-12,2018-11-13,MR_1A,CRM,BUY,1.7892502579108648e-06,131.49999572753907,2018-11-28
2018-11-12,2018-11-13,MR_1A,ISRG,BUY,1.5517175998331038e-06,168.85332824707032,2018-11-28
2018-11-13,2018-11-14,MR_1A,MO,BUY,2.897101798872815e-06,60.56000091552735,2018-11-29
2018-11-19,2018-11-20,MR_1A,META,BUY,0.007154630192231524,127.04999877929687,2018-12-06
2018-11-21,2018-11-23,MR_1A,TGT,BUY,0.01468401444605859,69.21000244140625,2018-12-10
2018-12-04,2018-12-06,MR_1A,GE,BUY,0.013656134726804181,34.52555038452149,2018-12-20
2018-12-06,2018-12-07,MR_1A,AIG,BUY,0.004488281305105887,39.279998321533206,2018-12-21
2018-12-06,2018-12-07,MR_1A,MET,BUY,0.004779164965171728,41.10000183105469,2018-12-21
2018-12-06,2018-12-07,MR_1A,GD,BUY,0.0013578575901893191,170.55999328613282,2018-12-21
2018-12-06,2018-12-07,MR_1A,BAC,BUY,0.007780414520046475,26.169999618530273,2018-12-21
2018-12-07,2018-12-10,MR_1A,AMD,BUY,0.0008606065905225642,19.370000381469726,2018-12-24
2018-12-07,2018-12-10,MR_1A,NVDA,BUY,0.005046723711435216,3.6649999809265137,2018-12-24
2018-12-07,2018-12-10,MR_1A,FDX,BUY,0.00021730961081044576,198.7300067138672,2018-12-24
2018-12-07,2018-12-10,MR_1A,CAT,BUY,0.00028447652372484895,122.43000366210937,2018-12-24
2018-12-07,2018-12-10,MR_1A,C,BUY,0.0007358056081217611,57.970000762939456,2018-12-24
2018-12-10,2018-12-11,MR_1A,F,BUY,0.05445919832383322,8.740000267028808,2018-12-26
2018-12-10,2018-12-11,MR_1A,CVS,BUY,0.007094965930350851,74.75999786376953,2018-12-26
2018-12-20,2018-12-21,MR_1A,PM,BUY,0.008738017163025552,68.96999694824218,2019-01-08
2018-12-21,2018-12-24,MR_1A,META,BUY,0.0013104318534406675,123.11999847412109,2019-01-09
2018-12-21,2018-12-24,MR_1A,AMZN,BUY,0.0020114296334672052,67.32000305175781,2019-01-09
2018-12-21,2018-12-24,MR_1A,ACN,BUY,0.001615653847643975,136.6000018310547,2019-01-09
2018-12-21,2018-12-24,MR_1A,AXP,BUY,0.002433196571867448,90.75999786376953,2019-01-09
2018-12-24,2018-12-26,MR_1A,NFLX,BUY,0.0007896082598342211,23.412000198364257,2019-01-10
2018-12-24,2018-12-26,MR_1A,TSLA,BUY,0.0011759164572965233,20.02,2019-01-10
2018-12-24,2018-12-26,MR_1A,LMT,BUY,0.00014525941095673914,246.32999755859376,2019-01-10
2018-12-24,2018-12-26,MR_1A,RTX,BUY,0.000549856885585864,64.80288269042968,2019-01-10
2018-12-24,2018-12-26,MR_1A,GE,BUY,0.0005810386053358234,33.51913787841797,2019-01-10
2019-01-03,2019-01-04,MR_1A,BMY,BUY,0.010121883576776822,45.90000106811524,2019-01-18
2019-01-04,2019-01-07,MR_1A,AVGO,BUY,0.0182065812714101,23.384999771118164,2019-01-22
2019-01-17,2019-01-18,MR_1A,F,BUY,0.12117514693100914,8.410000343322753,2019-02-04
2019-01-18,2019-01-22,MR_1A,TSLA,BUY,0.05080028249296653,20.341332931518554,2019-02-05
2019-01-22,2019-01-23,MR_1A,NFLX,BUY,0.015386360914448973,32.845000762939456,2019-02-06
2019-02-08,2019-02-11,MR_1A,GE,BUY,0.022659367987575358,47.32135726928711,2019-02-26
2019-02-21,2019-02-22,MR_1A,CVS,BUY,0.017359085595986014,62.15999938964844,2019-03-08
2019-02-27,2019-02-28,TP_v2,AVGO,BUY,0.06103563226110085,27.016999740600586,2019-03-28
2019-02-28,2019-03-01,MR_1A,UNH,BUY,0.0003441440216166487,243.57999755859376,2019-03-15
2019-03-12,2019-03-13,TP_v2,BA,BUY,0.0014561541687776645,378.44999267578123,2019-04-10
2019-03-12,2019-03-13,MR_1A,BA,BUY,0.0009707694458517765,378.44999267578123,2019-03-27
2019-03-18,2019-03-19,MR_1A,META,BUY,0.0005356713581556637,161.49999572753907,2019-04-02
2019-03-27,2019-03-28,TP_v2,NFLX,BUY,0.002820848909882103,35.46900131225586,2019-04-26
2019-03-27,2019-03-28,TP_v2,CRM,BUY,0.0007427568061240103,155.71000244140626,2019-04-26
2019-04-04,2019-04-05,MR_1A,TSLA,BUY,0.0635838376160486,18.010667343139648,2019-04-22
2019-04-09,2019-04-10,MR_1A,GE,BUY,0.0199429286732944,46.12324859619141,2019-04-25
2019-04-10,2019-04-11,TP_v2,BA,BUY,0.0014572723506499476,364.6399951171875,2019-05-10
2019-04-22,2019-04-23,TP_v2,TMO,BUY,0.0026174539941618484,255.02,2019-05-21
2019-04-22,2019-04-23,MR_1A,ISRG,BUY,0.001130160354894671,165.34666015625,2019-05-07
2019-04-25,2019-04-26,MR_1A,MMM,BUY,0.007149416779256927,159.32601501464845,2019-05-10
2019-04-26,2019-04-29,TP_v2,INTC,BUY,0.0029211929552374134,52.189998168945316,2019-05-28
2019-04-26,2019-04-29,MR_1A,TSLA,BUY,0.0024491229347725204,15.743999977111816,2019-05-13
2019-04-29,2019-04-30,TP_v2,INTU,BUY,0.0002539414009166674,248.4000048828125,2019-05-29
2019-05-07,2019-05-08,TP_v2,LOW,BUY,0.0006219541797555979,107.10000183105468,2019-06-06
